EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
1.05,70.5%,4.1%,IND,HOU,2.5,2013,15
1.03,70.5%,8.5%,KC,OAK,2.0,2013,15
1.03,67.6%,0.6%,DAL,GB,1.0,2013,15
1.01,68.0%,6.0%,ATL,WAS,0.0,2013,15
1.0,66.7%,3.0%,DET,BAL,2.5,2013,15
1.0,67.0%,4.5%,SF,TB,3.0,2013,15
0.98,71.4%,20.4%,PHI,MIN,2.5,2013,15
0.96,64.5%,4.7%,BUF,JAX,0.0,2013,15
0.88,57.8%,0.7%,ARI,TEN,0.5,2013,15
0.86,55.9%,0.2%,MIA,NE,2.0,2013,15
0.81,53.1%,1.0%,CIN,PIT,4.0,2013,15
0.79,50.5%,1.3%,CLE,CHI,0.0,2013,15
0.73,49.5%,4.9%,CHI,CLE,0.0,2013,15
0.72,46.9%,0.3%,PIT,CIN,2.0,2013,15
0.67,44.1%,0.7%,NE,MIA,2.0,2013,15
0.65,42.2%,0.6%,TEN,ARI,3.0,2013,15
0.57,35.5%,0.7%,JAX,BUF,0.0,2013,15
0.55,28.6%,0.6%,MIN,PHI,0.0,2013,15
0.53,33.0%,0.0%,TB,SF,0.0,2013,15
0.53,33.3%,0.1%,BAL,DET,0.0,2013,15
0.52,32.0%,0.1%,WAS,ATL,0.0,2013,15
0.5,32.4%,0.2%,GB,DAL,0.5,2013,15
0.5,29.5%,0.1%,OAK,KC,0.0,2013,15
0.47,29.5%,0.0%,HOU,IND,0.0,2013,15
0.46,28.6%,0.0%,STL,NO,1.0,2013,15
0.45,21.3%,0.2%,NYJ,CAR,0.5,2013,15
0.34,21.9%,0.1%,NYG,SEA,1.0,2013,15
0.32,19.5%,0.1%,SD,DEN,5.0,2013,15
1.2,87.9%,16.1%,SF,ATL,0.0,2013,16
1.11,79.7%,5.0%,DEN,HOU,4.5,2013,16
1.11,79.0%,3.8%,SEA,ARI,5.0,2013,16
1.1,79.9%,8.1%,DET,NYG,0.5,2013,16
1.06,75.7%,2.1%,KC,IND,0.0,2013,16
1.01,75.7%,14.1%,CIN,MIN,3.0,2013,16
1.0,80.2%,30.9%,SD,OAK,4.5,2013,16
0.91,65.3%,2.5%,TEN,JAX,3.5,2013,16
0.89,62.3%,0.1%,CAR,NO,2.5,2013,16
0.86,61.7%,2.5%,STL,TB,0.0,2013,16
0.86,60.9%,0.7%,DAL,WAS,0.0,2013,16
0.82,57.8%,0.9%,PHI,CHI,3.5,2013,16
0.77,55.2%,2.7%,NYJ,CLE,0.0,2013,16
0.75,51.7%,0.2%,PIT,GB,4.0,2013,16
0.73,51.7%,0.3%,NE,BAL,3.5,2013,16
0.73,50.9%,0.6%,BUF,MIA,0.0,2013,16
0.69,49.1%,2.3%,MIA,BUF,3.5,2013,16
0.68,48.3%,0.2%,BAL,NE,0.0,2013,16
0.67,48.3%,3.1%,GB,PIT,1.0,2013,16
0.65,44.8%,0.6%,CLE,NYJ,0.0,2013,16
0.6,42.2%,0.8%,CHI,PHI,0.0,2013,16
0.56,39.1%,0.4%,WAS,DAL,0.0,2013,16
0.55,38.3%,0.3%,TB,STL,0.0,2013,16
0.53,37.7%,0.6%,NO,CAR,4.5,2013,16
0.5,34.7%,0.1%,JAX,TEN,0.0,2013,16
0.41,19.8%,0.1%,OAK,SD,0.0,2013,16
0.41,24.3%,0.3%,MIN,CIN,0.0,2013,16
0.35,24.3%,0.3%,IND,KC,5.0,2013,16
0.32,20.1%,0.3%,NYG,DET,2.0,2013,16
0.31,21.0%,0.0%,ARI,SEA,1.0,2013,16
0.31,20.3%,0.0%,HOU,DEN,0.0,2013,16
0.22,12.1%,0.1%,ATL,SF,0.0,2013,16
1.21,83.7%,2.4%,SEA,STL,0.0,2013,17
1.18,81.3%,2.8%,SD,KC,0.0,2013,17
1.16,81.0%,3.6%,DEN,OAK,0.0,2013,17
1.15,82.0%,10.4%,IND,JAX,0.0,2013,17
1.13,81.3%,13.4%,NO,TB,0.0,2013,17
1.06,74.0%,4.6%,NE,BUF,0.0,2013,17
1.04,71.8%,1.4%,CIN,BAL,0.0,2013,17
1.03,71.9%,3.6%,TEN,HOU,0.0,2013,17
1.03,72.3%,5.8%,PHI,DAL,0.0,2013,17
1.02,72.6%,7.5%,MIA,NYJ,0.0,2013,17
0.97,76.4%,29.2%,PIT,CLE,0.0,2013,17
0.97,67.0%,2.4%,CAR,ATL,0.0,2013,17
0.9,62.6%,1.9%,NYG,WAS,0.0,2013,17
0.84,57.3%,0.1%,ARI,SF,0.0,2013,17
0.84,57.4%,0.7%,GB,CHI,0.0,2013,17
0.78,53.8%,1.8%,DET,MIN,0.0,2013,17
0.68,46.2%,0.8%,MIN,DET,0.0,2013,17
0.62,42.6%,0.8%,CHI,GB,0.0,2013,17
0.61,42.7%,1.7%,SF,ARI,0.0,2013,17
0.55,37.4%,0.5%,WAS,NYG,0.0,2013,17
0.48,33.0%,1.4%,ATL,CAR,0.0,2013,17
0.48,23.6%,0.2%,CLE,PIT,0.0,2013,17
0.43,27.4%,0.3%,NYJ,MIA,0.0,2013,17
0.42,27.7%,1.4%,DAL,PHI,0.0,2013,17
0.42,28.1%,0.3%,HOU,TEN,0.0,2013,17
0.42,28.2%,0.2%,BAL,CIN,0.0,2013,17
0.4,26.0%,0.0%,BUF,NE,0.0,2013,17
0.32,18.7%,0.1%,TB,NO,0.0,2013,17
0.3,18.0%,0.1%,JAX,IND,0.0,2013,17
0.29,19.0%,0.1%,OAK,DEN,0.0,2013,17
0.28,18.7%,0.6%,KC,SD,0.0,2013,17
0.24,16.3%,0.1%,STL,SEA,0.0,2013,17
1.18,77.1%,3.5%,DEN,IND,5.0,2014,1
1.08,72.6%,6.5%,NYJ,OAK,0.5,2014,1
1.05,67.6%,0.8%,TB,CAR,0.5,2014,1
1.04,68.6%,3.2%,DET,NYG,2.5,2014,1
1.03,66.7%,1.3%,SEA,GB,4.5,2014,1
1.01,81.3%,42.8%,PHI,JAX,2.0,2014,1
0.99,68.9%,10.6%,PIT,CLE,2.0,2014,1
0.98,71.6%,19.3%,CHI,BUF,0.5,2014,1
0.96,63.3%,2.8%,NE,MIA,3.5,2014,1
0.94,60.3%,0.4%,HOU,WAS,1.5,2014,1
0.93,60.6%,1.3%,SF,DAL,3.0,2014,1
0.92,59.3%,0.4%,ARI,SD,1.0,2014,1
0.91,59.2%,0.7%,NO,ATL,3.5,2014,1
0.91,60.3%,3.7%,KC,TEN,2.0,2014,1
0.88,56.4%,0.4%,STL,MIN,1.0,2014,1
0.79,51.2%,0.3%,BAL,CIN,3.0,2014,1
0.76,48.8%,0.1%,CIN,BAL,2.0,2014,1
0.68,43.6%,0.6%,MIN,STL,0.5,2014,1
0.64,39.7%,0.0%,TEN,KC,0.5,2014,1
0.64,40.8%,0.0%,ATL,NO,1.0,2014,1
0.63,40.7%,0.2%,SD,ARI,2.0,2014,1
0.62,39.4%,0.0%,DAL,SF,2.5,2014,1
0.62,39.7%,0.2%,WAS,HOU,1.0,2014,1
0.59,36.7%,0.0%,MIA,NE,2.5,2014,1
0.57,28.4%,0.0%,BUF,CHI,1.0,2014,1
0.56,31.1%,0.0%,CLE,PIT,1.5,2014,1
0.54,18.7%,0.1%,JAX,PHI,0.0,2014,1
0.53,33.3%,0.1%,GB,SEA,4.0,2014,1
0.51,31.4%,0.1%,NYG,DET,1.0,2014,1
0.51,32.4%,0.3%,CAR,TB,0.5,2014,1
0.47,27.4%,0.1%,OAK,NYJ,0.0,2014,1
0.38,22.9%,0.0%,IND,DEN,3.5,2014,1
1.18,87.3%,27.1%,DEN,KC,5.0,2014,2
1.04,72.9%,6.7%,SF,CHI,3.0,2014,2
1.01,68.6%,0.8%,CIN,ATL,2.0,2014,2
0.98,68.0%,4.6%,WAS,JAX,1.0,2014,2
0.95,65.6%,2.3%,SEA,SD,5.0,2014,2
0.94,74.1%,28.1%,GB,NYJ,4.0,2014,2
0.93,65.9%,7.1%,TB,STL,0.0,2014,2
0.93,68.0%,13.3%,NO,CLE,3.5,2014,2
0.92,62.6%,1.3%,TEN,DAL,0.5,2014,2
0.89,61.7%,2.7%,NE,MIN,3.5,2014,2
0.87,60.0%,1.9%,HOU,OAK,1.5,2014,2
0.85,57.8%,0.2%,BAL,PIT,3.5,2014,2
0.85,57.9%,0.4%,IND,PHI,3.5,2014,2
0.81,54.8%,0.3%,NYG,ARI,1.0,2014,2
0.8,53.8%,0.2%,BUF,MIA,1.0,2014,2
0.78,52.6%,0.1%,CAR,DET,1.0,2014,2
0.7,47.4%,0.3%,DET,CAR,2.5,2014,2
0.68,46.2%,0.7%,MIA,BUF,2.5,2014,2
0.66,45.2%,0.9%,ARI,NYG,1.0,2014,2
0.62,42.1%,0.1%,PHI,IND,2.5,2014,2
0.62,42.2%,0.3%,PIT,BAL,2.0,2014,2
0.6,40.0%,0.1%,OAK,HOU,0.0,2014,2
0.58,38.3%,0.0%,MIN,NE,1.0,2014,2
0.56,37.4%,0.2%,DAL,TEN,3.0,2014,2
0.55,32.0%,0.0%,CLE,NO,1.5,2014,2
0.55,34.1%,0.0%,STL,TB,1.0,2014,2
0.54,25.9%,0.0%,NYJ,GB,0.5,2014,2
0.52,34.4%,0.0%,SD,SEA,2.5,2014,2
0.5,32.0%,0.1%,JAX,WAS,0.5,2014,2
0.47,31.4%,0.1%,ATL,CIN,1.5,2014,2
0.44,27.1%,0.0%,CHI,SF,0.5,2014,2
0.29,12.7%,0.0%,KC,DEN,2.0,2014,2
1.03,80.5%,20.2%,NO,MIN,3.0,2014,3
1.02,88.3%,52.9%,NE,OAK,3.0,2014,3
0.98,71.8%,6.3%,ATL,TB,1.0,2014,3
0.97,70.9%,5.2%,CIN,TEN,2.0,2014,3
0.97,68.5%,0.6%,MIA,KC,2.5,2014,3
0.96,71.9%,9.5%,IND,JAX,3.5,2014,3
0.96,67.1%,0.1%,SEA,DEN,4.5,2014,3
0.93,65.9%,1.1%,PHI,WAS,2.0,2014,3
0.9,63.3%,0.6%,CAR,PIT,0.5,2014,3
0.82,57.4%,0.2%,SF,ARI,3.0,2014,3
0.79,55.2%,0.2%,BUF,SD,1.0,2014,3
0.76,53.8%,0.4%,BAL,CLE,3.5,2014,3
0.76,53.8%,1.0%,DAL,STL,2.5,2014,3
0.76,53.1%,0.1%,NYJ,CHI,0.5,2014,3
0.75,52.6%,0.2%,NYG,HOU,1.0,2014,3
0.75,52.6%,0.1%,DET,GB,2.5,2014,3
0.67,47.4%,0.1%,GB,DET,4.0,2014,3
0.67,47.4%,0.4%,HOU,NYG,1.5,2014,3
0.67,46.9%,0.3%,CHI,NYJ,0.5,2014,3
0.67,46.2%,0.0%,STL,DAL,1.0,2014,3
0.66,46.2%,0.1%,CLE,BAL,1.5,2014,3
0.64,44.8%,0.2%,SD,BUF,2.5,2014,3
0.61,42.6%,0.0%,ARI,SF,1.0,2014,3
0.53,36.7%,0.0%,PIT,CAR,2.0,2014,3
0.49,34.1%,0.0%,WAS,PHI,1.0,2014,3
0.47,32.9%,0.0%,DEN,SEA,5.0,2014,3
0.46,28.1%,0.0%,JAX,IND,0.5,2014,3
0.45,31.5%,0.1%,KC,MIA,2.0,2014,3
0.45,29.1%,0.0%,TEN,CIN,0.5,2014,3
0.45,28.2%,0.0%,TB,ATL,0.0,2014,3
0.4,11.7%,0.0%,OAK,NE,0.0,2014,3
0.39,19.5%,0.0%,MIN,NO,1.0,2014,3
1.08,67.6%,2.7%,ATL,MIN,0.5,2014,4
1.07,64.6%,0.5%,SF,PHI,2.5,2014,4
1.04,63.3%,1.1%,MIA,OAK,2.0,2014,4
1.04,74.7%,16.6%,IND,TEN,3.0,2014,4
1.03,62.3%,0.9%,WAS,NYG,0.5,2014,4
1.02,74.1%,17.7%,PIT,TB,1.5,2014,4
1.0,60.0%,0.5%,BAL,CAR,3.0,2014,4
0.98,85.1%,57.6%,SD,JAX,2.0,2014,4
0.96,57.8%,0.3%,NO,DAL,3.0,2014,4
0.96,57.4%,0.3%,NE,KC,3.0,2014,4
0.93,55.7%,0.3%,HOU,BUF,1.5,2014,4
0.89,52.6%,0.0%,NYJ,DET,0.5,2014,4
0.88,52.8%,0.3%,GB,CHI,4.0,2014,4
0.8,47.2%,0.1%,CHI,GB,0.5,2014,4
0.78,47.4%,0.5%,DET,NYJ,2.5,2014,4
0.75,44.3%,0.0%,BUF,HOU,1.0,2014,4
0.72,42.6%,0.1%,KC,NE,2.0,2014,4
0.72,42.2%,0.0%,DAL,NO,2.5,2014,4
0.69,14.9%,0.1%,JAX,SD,0.5,2014,4
0.68,40.0%,0.0%,CAR,BAL,0.5,2014,4
0.66,25.9%,0.0%,TB,PIT,0.0,2014,4
0.65,37.7%,0.1%,NYG,WAS,1.0,2014,4
0.64,25.3%,0.0%,TEN,IND,0.5,2014,4
0.64,36.7%,0.1%,OAK,MIA,0.0,2014,4
0.6,35.4%,0.1%,PHI,SF,2.0,2014,4
0.6,32.4%,0.0%,MIN,ATL,1.0,2014,4
1.1,76.9%,3.4%,DEN,ARI,5.0,2014,5
1.07,78.8%,17.0%,GB,MIN,4.0,2014,5
1.04,73.2%,4.4%,SD,NYJ,1.5,2014,5
1.03,81.3%,32.4%,NO,TB,2.5,2014,5
0.99,71.9%,9.9%,SEA,WAS,4.5,2014,5
0.98,68.0%,1.4%,DAL,HOU,2.5,2014,5
0.96,66.7%,0.8%,SF,KC,2.5,2014,5
0.95,65.3%,0.7%,NYG,ATL,0.5,2014,5
0.94,68.0%,8.6%,PIT,JAX,1.5,2014,5
0.92,66.7%,8.4%,PHI,STL,2.0,2014,5
0.92,67.5%,11.3%,DET,BUF,2.5,2014,5
0.81,55.7%,0.2%,IND,BAL,3.0,2014,5
0.8,54.8%,0.3%,CIN,NE,2.0,2014,5
0.75,51.7%,0.1%,CAR,CHI,0.5,2014,5
0.75,51.7%,0.3%,CLE,TEN,1.5,2014,5
0.7,48.3%,0.3%,TEN,CLE,0.5,2014,5
0.7,48.3%,0.1%,CHI,CAR,0.5,2014,5
0.66,45.2%,0.1%,NE,CIN,3.0,2014,5
0.65,44.3%,0.0%,BAL,IND,3.5,2014,5
0.54,32.5%,0.0%,BUF,DET,1.0,2014,5
0.53,33.3%,0.0%,STL,PHI,1.5,2014,5
0.51,32.0%,0.0%,JAX,PIT,0.5,2014,5
0.51,34.7%,0.1%,ATL,NYG,1.0,2014,5
0.49,33.3%,0.0%,KC,SF,2.5,2014,5
0.47,32.0%,0.0%,HOU,DAL,1.5,2014,5
0.46,28.1%,0.0%,WAS,SEA,1.0,2014,5
0.42,18.7%,0.0%,TB,NO,0.0,2014,5
0.41,26.8%,0.0%,NYJ,SD,0.5,2014,5
0.39,21.2%,0.0%,MIN,GB,1.0,2014,5
0.35,23.1%,0.0%,ARI,DEN,1.0,2014,5
1.08,78.8%,19.4%,SEA,DAL,4.5,2014,6
1.07,75.4%,9.4%,SD,OAK,1.0,2014,6
1.01,78.5%,30.5%,DEN,NYJ,5.0,2014,6
1.01,72.3%,12.4%,CIN (tie),CAR,1.5,2014,6
0.96,68.0%,8.5%,ARI,WAS,1.0,2014,6
0.95,65.9%,5.7%,TEN,JAX,0.0,2014,6
0.93,62.3%,0.5%,ATL,CHI,0.5,2014,6
0.9,61.4%,2.3%,BAL,TB,3.5,2014,6
0.9,62.9%,5.9%,SF,STL,2.5,2014,6
0.82,55.9%,2.2%,GB,MIA,4.5,2014,6
0.82,54.8%,0.3%,CLE,PIT,1.5,2014,6
0.81,55.0%,1.0%,IND,HOU,3.5,2014,6
0.79,52.8%,0.1%,MIN,DET,1.0,2014,6
0.79,52.8%,0.2%,PHI,NYG,2.0,2014,6
0.78,52.4%,0.6%,NE,BUF,3.5,2014,6
0.71,47.6%,0.0%,BUF,NE,1.5,2014,6
0.7,47.2%,0.0%,NYG,PHI,1.0,2014,6
0.7,47.2%,0.4%,DET,MIN,3.0,2014,6
0.68,45.0%,0.1%,HOU,IND,2.0,2014,6
0.68,45.2%,0.2%,PIT,CLE,1.5,2014,6
0.67,44.1%,0.0%,MIA,GB,2.5,2014,6
0.59,37.1%,0.0%,STL,SF,1.5,2014,6
0.59,38.6%,0.0%,TB,BAL,0.0,2014,6
0.56,37.7%,0.0%,CHI,ATL,0.5,2014,6
0.54,34.1%,0.1%,JAX,TEN,0.5,2014,6
0.53,32.0%,0.0%,WAS,ARI,1.0,2014,6
0.48,27.7%,0.0%,CAR (tie),CIN,0.5,2014,6
0.48,21.5%,0.0%,NYJ,DEN,0.5,2014,6
0.42,24.6%,0.0%,OAK,SD,0.0,2014,6
0.41,21.2%,0.0%,DAL,SEA,3.0,2014,6
1.15,81.6%,20.4%,NE,NYJ,3.0,2014,7
1.1,72.3%,0.6%,DEN,SF,5.0,2014,7
1.06,70.1%,1.8%,WAS,TEN,0.5,2014,7
1.05,71.4%,6.5%,GB,CAR,4.5,2014,7
1.05,70.5%,5.1%,BUF,MIN,1.0,2014,7
1.01,71.4%,13.6%,BAL,ATL,3.5,2014,7
0.99,67.1%,5.2%,DAL,NYG,3.0,2014,7
0.94,61.9%,0.7%,IND,CIN,3.5,2014,7
0.94,70.5%,23.5%,SEA,STL,4.5,2014,7
0.93,65.0%,10.6%,CLE,JAX,1.5,2014,7
0.92,61.4%,2.4%,CHI,MIA,0.5,2014,7
0.91,60.0%,0.5%,SD,KC,1.0,2014,7
0.89,61.7%,8.1%,ARI,OAK,0.5,2014,7
0.89,58.3%,0.5%,PIT,HOU,1.5,2014,7
0.76,50.0%,0.1%,NO,DET,3.0,2014,7
0.76,50.0%,0.2%,DET,NO,3.0,2014,7
0.64,41.7%,0.1%,HOU,PIT,2.0,2014,7
0.64,38.3%,0.0%,OAK,ARI,0.0,2014,7
0.61,40.0%,0.0%,KC,SD,3.0,2014,7
0.6,38.6%,0.0%,MIA,CHI,2.5,2014,7
0.6,35.0%,0.1%,JAX,CLE,0.5,2014,7
0.59,29.5%,0.0%,STL,SEA,1.5,2014,7
0.59,38.1%,0.0%,CIN,IND,2.0,2014,7
0.53,32.9%,0.0%,NYG,DAL,1.0,2014,7
0.52,28.6%,0.0%,ATL,BAL,0.5,2014,7
0.48,29.5%,0.1%,MIN,BUF,1.0,2014,7
0.47,28.6%,0.0%,CAR,GB,0.5,2014,7
0.47,29.9%,0.0%,TEN,WAS,0.0,2014,7
0.43,27.7%,0.0%,SF,DEN,3.0,2014,7
0.38,18.4%,0.0%,NYJ,NE,0.5,2014,7
1.21,78.7%,3.3%,DEN,SD,5.0,2014,8
1.08,74.4%,12.0%,MIA,JAX,2.5,2014,8
1.07,69.3%,1.3%,SEA,CAR,5.0,2014,8
1.06,69.1%,2.2%,NE,CHI,3.0,2014,8
1.06,75.4%,16.9%,KC,STL,2.5,2014,8
1.03,66.4%,1.0%,IND,PIT,3.5,2014,8
1.03,71.7%,12.7%,CLE,OAK,1.0,2014,8
0.97,62.7%,1.3%,HOU,TEN,2.0,2014,8
0.96,61.7%,1.3%,DET,ATL,3.0,2014,8
0.95,78.5%,45.2%,DAL,WAS,2.5,2014,8
0.92,58.6%,0.2%,BAL,CIN,4.0,2014,8
0.89,57.0%,0.8%,NYJ,BUF,0.5,2014,8
0.84,53.8%,0.3%,TB,MIN,0.0,2014,8
0.83,53.1%,0.1%,NO,GB,3.5,2014,8
0.8,51.2%,0.1%,ARI,PHI,0.5,2014,8
0.76,48.8%,0.1%,PHI,ARI,2.5,2014,8
0.73,46.9%,0.3%,GB,NO,5.0,2014,8
0.72,46.2%,0.1%,MIN,TB,1.0,2014,8
0.68,43.0%,0.2%,BUF,NYJ,1.0,2014,8
0.65,41.4%,0.4%,CIN,BAL,2.0,2014,8
0.62,21.5%,0.0%,WAS,DAL,0.5,2014,8
0.61,38.3%,0.1%,ATL,DET,1.0,2014,8
0.59,37.3%,0.1%,TEN,HOU,0.0,2014,8
0.54,28.3%,0.0%,OAK,CLE,0.0,2014,8
0.53,33.6%,0.0%,PIT,IND,2.0,2014,8
0.5,24.6%,0.0%,STL,KC,2.0,2014,8
0.5,30.9%,0.0%,CHI,NE,0.5,2014,8
0.49,30.7%,0.0%,CAR,SEA,1.0,2014,8
0.49,25.6%,0.0%,JAX,MIA,0.5,2014,8
0.35,21.3%,0.0%,SD,DEN,1.5,2014,8
1.1,82.1%,10.5%,SF,STL,2.5,2014,9
1.05,85.4%,33.3%,SEA,OAK,4.0,2014,9
1.03,77.3%,10.5%,KC,NYJ,2.0,2014,9
1.03,73.6%,2.4%,CLE,TB,0.5,2014,9
0.94,81.3%,40.3%,CIN,JAX,1.0,2014,9
0.88,62.1%,0.4%,NO,CAR,3.5,2014,9
0.85,60.0%,0.5%,IND,NYG,3.5,2014,9
0.84,59.3%,0.1%,DEN,NE,5.0,2014,9
0.83,58.1%,0.1%,MIA,SD,2.5,2014,9
0.78,55.0%,0.5%,PIT,BAL,2.0,2014,9
0.77,53.8%,0.2%,DAL,ARI,2.5,2014,9
0.76,53.8%,0.2%,PHI,HOU,2.5,2014,9
0.72,50.7%,0.2%,MIN,WAS,1.0,2014,9
0.7,49.3%,0.1%,WAS,MIN,0.5,2014,9
0.66,46.2%,0.0%,HOU,PHI,2.0,2014,9
0.66,46.2%,0.2%,ARI,DAL,0.5,2014,9
0.64,45.0%,0.1%,BAL,PIT,4.0,2014,9
0.6,41.9%,0.2%,SD,MIA,1.5,2014,9
0.58,40.7%,0.0%,NE,DEN,3.0,2014,9
0.57,40.0%,0.0%,NYG,IND,1.0,2014,9
0.54,37.9%,0.1%,CAR,NO,1.0,2014,9
0.48,18.7%,0.0%,JAX,CIN,0.5,2014,9
0.4,26.4%,0.1%,TB,CLE,0.0,2014,9
0.39,22.7%,0.0%,NYJ,KC,0.5,2014,9
0.37,14.6%,0.0%,OAK,SEA,0.0,2014,9
0.32,17.9%,0.0%,STL,SF,2.0,2014,9
1.13,84.0%,13.5%,DEN,OAK,4.5,2014,10
1.1,80.5%,7.7%,SEA,NYG,3.5,2014,10
1.09,77.9%,3.2%,GB,CHI,5.0,2014,10
1.04,74.4%,1.1%,PHI,CAR,2.0,2014,10
1.0,81.9%,36.6%,BAL,TEN,3.5,2014,10
0.99,73.6%,9.3%,DAL,JAX,2.5,2014,10
0.98,70.5%,3.5%,CIN,CLE,1.0,2014,10
0.97,69.1%,0.3%,NO,SF,3.5,2014,10
0.96,72.7%,13.4%,ARI,STL,0.0,2014,10
0.86,61.1%,1.0%,ATL,TB,0.5,2014,10
0.84,62.9%,8.4%,PIT,NYJ,2.0,2014,10
0.81,57.8%,0.9%,DET,MIA,3.5,2014,10
0.76,53.8%,0.1%,BUF,KC,1.0,2014,10
0.65,46.2%,0.6%,KC,BUF,2.5,2014,10
0.6,42.2%,0.1%,MIA,DET,3.0,2014,10
0.57,37.1%,0.0%,NYJ,PIT,0.5,2014,10
0.55,38.9%,0.1%,TB,ATL,0.0,2014,10
0.45,27.3%,0.0%,STL,ARI,2.0,2014,10
0.44,30.9%,0.0%,SF,NO,3.0,2014,10
0.43,29.5%,0.1%,CLE,CIN,0.5,2014,10
0.42,26.4%,0.0%,JAX,DAL,0.5,2014,10
0.41,18.1%,0.0%,TEN,BAL,0.0,2014,10
0.37,25.6%,0.1%,CAR,PHI,1.0,2014,10
0.32,22.1%,0.0%,CHI,GB,0.5,2014,10
0.31,19.5%,0.0%,NYG,SEA,1.0,2014,10
0.27,16.0%,0.0%,OAK,DEN,0.0,2014,10
1.16,83.1%,17.0%,SD,OAK,0.5,2014,11
1.1,77.9%,11.9%,DEN,STL,4.0,2014,11
1.07,74.9%,8.4%,NO,CIN,3.0,2014,11
0.99,72.3%,15.3%,PIT,TEN,1.5,2014,11
0.98,66.7%,2.2%,GB,PHI,5.0,2014,11
0.95,65.6%,4.3%,MIA,BUF,2.5,2014,11
0.94,73.2%,27.4%,WAS,TB,0.0,2014,11
0.94,64.0%,2.6%,CLE,HOU,0.0,2014,11
0.92,63.3%,4.0%,SF,NYG,3.0,2014,11
0.88,59.5%,0.2%,IND,NE,4.0,2014,11
0.84,56.2%,0.2%,ATL,CAR,0.5,2014,11
0.78,52.4%,0.3%,DET,ARI,4.0,2014,11
0.76,53.1%,4.1%,CHI,MIN,0.5,2014,11
0.75,50.5%,0.1%,KC,SEA,2.5,2014,11
0.74,49.5%,0.2%,SEA,KC,4.0,2014,11
0.72,46.9%,0.1%,MIN,CHI,1.5,2014,11
0.71,47.6%,0.4%,ARI,DET,0.0,2014,11
0.65,43.8%,0.9%,CAR,ATL,1.0,2014,11
0.6,40.5%,0.1%,NE,IND,4.0,2014,11
0.57,36.7%,0.0%,NYG,SF,1.5,2014,11
0.55,36.0%,0.3%,HOU,CLE,2.5,2014,11
0.55,26.8%,0.0%,TB,WAS,0.0,2014,11
0.53,34.4%,0.1%,BUF,MIA,1.5,2014,11
0.51,33.3%,0.0%,PHI,GB,2.5,2014,11
0.49,27.7%,0.0%,TEN,PIT,0.0,2014,11
0.41,25.1%,0.0%,CIN,NO,1.0,2014,11
0.39,22.1%,0.0%,STL,DEN,2.5,2014,11
0.32,16.9%,0.0%,OAK,SD,0.0,2014,11
1.12,85.4%,11.7%,PHI,TEN,1.5,2014,12
1.03,75.7%,0.4%,SEA,ARI,4.0,2014,12
1.01,74.9%,1.2%,NE,DET,4.0,2014,12
1.01,80.0%,18.0%,SF,WAS,2.0,2014,12
1.01,85.7%,42.0%,IND,JAX,3.5,2014,12
1.01,75.7%,4.7%,GB,MIN,5.0,2014,12
0.98,72.3%,1.4%,DEN,MIA,4.0,2014,12
0.97,74.9%,11.7%,KC,OAK,2.0,2014,12
0.9,66.3%,0.6%,SD,STL,0.0,2014,12
0.88,65.0%,0.5%,DAL,NYG,2.5,2014,12
0.86,64.5%,3.6%,CHI,TB,0.0,2014,12
0.78,57.4%,0.5%,HOU,CIN,3.0,2014,12
0.77,56.8%,0.8%,BUF,NYJ,1.5,2014,12
0.76,56.8%,1.6%,ATL,CLE,0.5,2014,12
0.76,56.2%,0.3%,NO,BAL,3.0,2014,12
0.6,43.8%,0.0%,BAL,NO,5.0,2014,12
0.6,43.2%,0.1%,CLE,ATL,0.0,2014,12
0.59,43.2%,0.1%,NYJ,BUF,0.5,2014,12
0.58,42.6%,0.2%,CIN,HOU,1.0,2014,12
0.5,35.5%,0.0%,TB,CHI,0.0,2014,12
0.48,35.0%,0.1%,NYG,DAL,1.5,2014,12
0.46,33.7%,0.1%,STL,SD,3.0,2014,12
0.39,25.1%,0.1%,OAK,KC,0.0,2014,12
0.38,27.7%,0.0%,MIA,DEN,3.0,2014,12
0.35,24.3%,0.0%,MIN,GB,2.0,2014,12
0.35,14.3%,0.0%,JAX,IND,0.5,2014,12
0.35,20.0%,0.0%,WAS,SF,0.0,2014,12
0.35,25.1%,0.0%,DET,NE,4.5,2014,12
0.33,24.3%,0.0%,ARI,SEA,0.0,2014,12
0.24,14.6%,0.0%,TEN,PHI,0.0,2014,12
1.15,71.6%,1.2%,BAL,SD,4.5,2014,13
1.14,74.7%,10.3%,DET,CHI,4.0,2014,13
1.13,76.4%,16.2%,IND,WAS,2.5,2014,13
1.13,72.3%,6.0%,MIA,NYJ,2.5,2014,13
1.1,72.9%,11.1%,HOU,TEN,2.0,2014,13
1.05,67.6%,5.5%,CIN,TB,0.5,2014,13
1.0,62.3%,0.8%,PIT,NO,1.0,2014,13
0.99,61.1%,0.5%,DAL,PHI,2.0,2014,13
0.97,60.0%,0.8%,BUF,CLE,1.0,2014,13
0.93,57.8%,0.1%,GB,NE,5.0,2014,13
0.91,70.0%,33.2%,STL,OAK,2.0,2014,13
0.9,55.2%,0.4%,MIN,CAR,2.0,2014,13
0.85,52.2%,0.0%,KC,DEN,2.0,2014,13
0.85,52.6%,1.3%,ARI,ATL,0.0,2014,13
