User Name,Entry Number,Status,Week 1
dara13,7,Eliminated,Chargers
dara13,8,Eliminated,Chargers
dara13,9,Eliminated,Chargers
dara13,10,Eliminated,Chargers
DARCARI07,1,Eliminated,Chargers
DarkestLord,1,Eliminated,Chargers
datadimes,1,Eliminated,Chargers
Dave-Tielemans,1,Eliminated,Chargers
davidb03,1,Eliminated,Chargers
Davidf-706,2,Eliminated,Chargers
davidgeorge,1,Eliminated,Chargers
davidskurowitz,1,Eliminated,Chargers
davidvanhoose,1,Eliminated,Chargers
davishavens,1,Eliminated,Chargers
daviskpage316,2,Eliminated,Titans
dawgsontopagain,2,Eliminated,Chargers
dbobs,2,Eliminated,Chargers
dbstr8vibn,3,Eliminated,Cowboys
dcasey213,2,Eliminated,Chargers
dchoda,1,Eliminated,Chargers
D-chrapes,1,Eliminated,Chargers
ddaywins,1,Eliminated,Chargers
dead-end-9035,4,Eliminated,Chargers
deathdonkey,1,Eliminated,Cowboys
degenerate4life,1,Eliminated,Titans
degen_frog,1,Eliminated,Chargers
delineate,18,Eliminated,Cowboys
delineate,19,Eliminated,Cowboys
delineate,20,Eliminated,Cowboys
DELRAYORANGE,1,Eliminated,Chargers
DELRAYORANGE,2,Eliminated,Chargers
DELRAYORANGE,3,Eliminated,Chargers
DELRAYORANGE,4,Eliminated,Chargers
DELRAYORANGE,5,Eliminated,Chargers
DELRAYORANGE,6,Eliminated,Chargers
DELRAYORANGE,7,Eliminated,Chargers
DELRAYORANGE,8,Eliminated,Chargers
DELRAYORANGE,9,Eliminated,Chargers
DELRAYORANGE,10,Eliminated,Chargers
DELRAYORANGE,11,Eliminated,Chargers
DEN27DEN,1,Eliminated,Titans
derangedsurvivor,5,Eliminated,Chargers
dericthered,1,Eliminated,Chargers
descsmith,1,Eliminated,Panthers
descsmith,1,Eliminated,Chargers
DET10,1,Eliminated,Chargers
DET10,8,Eliminated,Chargers
DetroitBadBoyz,1,Eliminated,Chargers
Devvvooon,1,Eliminated,Chargers
dexkz,1,Eliminated,Chargers
dfar2,1,Eliminated,Chargers
dfar2,2,Eliminated,Chargers
Dfootball888,1,Eliminated,Chargers
DFOTOP,1,Eliminated,Chargers
DFOTOP,2,Eliminated,Chargers
DG22,6,Eliminated,Chargers
DGAFBOI420,1,Eliminated,Chargers
DGAFBOI420,2,Eliminated,Chargers
dhellmuth,9,Eliminated,Cowboys
dhellmuth,12,Eliminated,Titans
dhellmuth,15,Eliminated,Chargers
DiamondElite123,1,Eliminated,Chargers
Diehardkingfan,1,Eliminated,Chargers
diggs14,32,Eliminated,Chargers
diggs14,33,Eliminated,Chargers
diggs14,34,Eliminated,Chargers
diggs14,35,Eliminated,Chargers
diggs14,36,Eliminated,Chargers
diggs14,37,Eliminated,Chargers
diggs14,38,Eliminated,Chargers
diggs14,39,Eliminated,Chargers
Dillon-293,2,Eliminated,Chargers
Dillon-293,4,Eliminated,Chargers
DixiEnourmous,1,Eliminated,Chargers
djgroup,1,Eliminated,Chargers
DKDKDKDK,1,Eliminated,Chargers
dlb2121,1,Eliminated,Chargers
dlb2121,5,Eliminated,Chargers
dlb2121,8,Eliminated,Chargers
dlb2121,12,Eliminated,Chargers
dlb2121,18,Eliminated,Titans
dlb2121,22,Eliminated,Chargers
dlb2121,23,Eliminated,Chargers
dlb2121,28,Eliminated,Chargers
dlb2121,33,Eliminated,Chargers
dlb2121,36,Eliminated,Chargers
dlb2121,40,Eliminated,Chargers
dlb2121,41,Eliminated,Chargers
dlb2121,47,Eliminated,Titans
dlshum,1,Eliminated,Chargers
DMELLOTRIPLETDAD,1,Eliminated,Chargers
dmoney335,1,Eliminated,Chargers
domshaw,4,Eliminated,Chargers
domshaw,5,Eliminated,Chargers
domshaw,6,Eliminated,Chargers
domshaw,8,Eliminated,Chargers
DonCombs,1,Eliminated,Chargers
Donnie-Portside,1,Eliminated,Chargers
donwell,1,Eliminated,Chargers
doublet1324,1,Eliminated,Chargers
dpac227,1,Eliminated,Dolphins
DR3,1,Eliminated,Titans
DraftMasterFlex,1,Eliminated,Chargers
drame,1,Eliminated,Chargers
Dr-Courtney,1,Eliminated,Chargers
Drew-Ronkowitz,2,Eliminated,Chargers
DRoma,1,Eliminated,Chargers
DRoma,2,Eliminated,Chargers
DROOTH1,1,Eliminated,Chargers
Dsgraham97,1,Eliminated,Chargers
dskicks3,3,Eliminated,Titans
dskicks3,4,Eliminated,Titans
Dubin-234,1,Eliminated,Chargers
Dubin-234,4,Eliminated,Chargers
Dubin-234,6,Eliminated,Chargers
Dubin-234,17,Eliminated,Chargers
Dubin-234,18,Eliminated,Chargers
Dubin-234,28,Eliminated,Chargers
Dubin-234,29,Eliminated,Chargers
Dubin-234,34,Eliminated,Chargers
Dubin-234,35,Eliminated,Chargers
Dubin-234,39,Eliminated,Chargers
Dubin-234,45,Eliminated,Chargers
Dubin-234,61,Eliminated,Chargers
Dubin-234,73,Eliminated,Chargers
Dubin-234,74,Eliminated,Cowboys
Dubin-234,76,Eliminated,Chargers
Dubin-234,90,Eliminated,Cowboys
Dubin-234,92,Eliminated,Chargers
Dubin-234,93,Eliminated,Chargers
Dubin-234,94,Eliminated,Chargers
Dubin-234,98,Eliminated,Chargers
Dubin-234,102,Eliminated,Chargers
Dubin-234,108,Eliminated,Chargers
Dubin-234,111,Eliminated,Chargers
Dubin-234,112,Eliminated,Chargers
Dubin-234,113,Eliminated,Chargers
Dubin-234,114,Eliminated,Chargers
Dubin-234,115,Eliminated,Chargers
Dubin-234,119,Eliminated,Chargers
Dubin-234,121,Eliminated,Chargers
Dubin-234,125,Eliminated,Chargers
Dubin-234,129,Eliminated,Chargers
Dubin-234,131,Eliminated,Chargers
Dubin-234,132,Eliminated,Chargers
Dubin-234,135,Eliminated,Chargers
Dubin-234,136,Eliminated,Chargers
Dubin-234,147,Eliminated,Chargers
dudecanplay,3,Eliminated,Titans
dudecanplay,6,Eliminated,Chargers
DuffMan00,3,Eliminated,Chargers
dull-shoe-7500,1,Eliminated,Chargers
dull-shoe-7500,33,Eliminated,Cowboys
dull-shoe-7500,34,Eliminated,Cowboys
dull-shoe-7500,35,Eliminated,Cowboys
dull-shoe-7500,36,Eliminated,Cowboys
dull-shoe-7500,37,Eliminated,Cowboys
dull-shoe-7500,38,Eliminated,Cowboys
dull-shoe-7500,39,Eliminated,Cowboys
dull-shoe-7500,40,Eliminated,Cowboys
dull-shoe-7500,41,Eliminated,Cowboys
dull-shoe-7500,42,Eliminated,Cowboys
dull-shoe-7500,43,Eliminated,Cowboys
dull-shoe-7500,44,Eliminated,Cowboys
dull-shoe-7500,45,Eliminated,Cowboys
dull-shoe-7500,78,Eliminated,Chargers
dull-shoe-7500,79,Eliminated,Chargers
dull-shoe-7500,80,Eliminated,Chargers
dull-shoe-7500,81,Eliminated,Chargers
dull-shoe-7500,82,Eliminated,Chargers
dull-shoe-7500,83,Eliminated,Chargers
dull-shoe-7500,84,Eliminated,Chargers
dull-shoe-7500,85,Eliminated,Chargers
dull-shoe-7500,86,Eliminated,Chargers
dull-shoe-7500,87,Eliminated,Chargers
dull-shoe-7500,88,Eliminated,Chargers
dull-shoe-7500,89,Eliminated,Chargers
dull-shoe-7500,90,Eliminated,Chargers
dull-shoe-7500,91,Eliminated,Chargers
dull-shoe-7500,92,Eliminated,Chargers
dull-shoe-7500,93,Eliminated,Chargers
dull-shoe-7500,94,Eliminated,Chargers
dull-shoe-7500,95,Eliminated,Chargers
dumbmoney72,1,Eliminated,Chargers
DURITO,1,Eliminated,Chargers
DURITO,3,Eliminated,Chargers
durkindiesel,1,Eliminated,Chargers
dustinboots,4,Eliminated,Chargers
Dustin-K,1,Eliminated,Chargers
Dustin-M-681,1,Eliminated,Chargers
dwachsmuth7,1,Eliminated,Chargers
D-Y,1,Eliminated,Chargers
dylanhc,1,Eliminated,Chargers
DZack,144,Eliminated,Chargers
DZack,145,Eliminated,Chargers
DZack,146,Eliminated,Chargers
earlycuyler,3,Eliminated,Chargers
earlycuyler,4,Eliminated,Chargers
earlycuyler,6,Eliminated,Chargers
eastover,1,Eliminated,Chargers
EBOFF,1,Eliminated,Chargers
ECD16,1,Eliminated,Chargers
ECD16,3,Eliminated,Chargers
edac,111,Eliminated,Cowboys
edac,112,Eliminated,Cowboys
edac,113,Eliminated,Cowboys
edac,114,Eliminated,Cowboys
edac,115,Eliminated,Cowboys
edac,116,Eliminated,Cowboys
edac,117,Eliminated,Cowboys
edac,118,Eliminated,Cowboys
edac,119,Eliminated,Cowboys
edac,120,Eliminated,Cowboys
edac,121,Eliminated,Cowboys
edac,122,Eliminated,Cowboys
edac,123,Eliminated,Cowboys
edac,124,Eliminated,Cowboys
Ed-Shives-5,1,Eliminated,Chargers
ED-VASTA,1,Eliminated,Chargers
edwin-Pairavi,1,Eliminated,Chargers
EggNoodle,1,Eliminated,Titans
ehillis21,1,Eliminated,Broncos
ehillis21,3,Eliminated,Cowboys
ehillis21,9,Eliminated,Chargers
ehillis21,10,Eliminated,Chargers
ehillis21,12,Eliminated,Cowboys
ehillis21,13,Eliminated,Cowboys
ehillis21,14,Eliminated,Titans
ehillis21,16,Eliminated,Chargers
ehillis21,20,Eliminated,Dolphins
ehillis21,21,Eliminated,Cowboys
ehillis21,22,Eliminated,Chargers
ehillis21,25,Eliminated,Chargers
ehillis21,27,Eliminated,Chargers
ehillis21,28,Eliminated,Chargers
ehillis21,30,Eliminated,Chargers
ehillis21,32,Eliminated,Chargers
ehillis21,33,Eliminated,Chargers
ehillis21,34,Eliminated,Chargers
ehillis21,36,Eliminated,Chargers
ehillis21,37,Eliminated,Chargers
ehillis21,38,Eliminated,Chargers
ehillis21,39,Eliminated,Texans
ehillis21,41,Eliminated,Browns
ehillis21,44,Eliminated,Cowboys
ehillis21,51,Eliminated,Chargers
ehillis21,52,Eliminated,Chargers
ehillis21,53,Eliminated,Chargers
ehillis21,54,Eliminated,Chargers
ehillis21,55,Eliminated,Cowboys
ehillis21,56,Eliminated,Cowboys
ehillis21,58,Eliminated,Broncos
ehillis21,64,Eliminated,Chargers
ehillis21,65,Eliminated,Cowboys
ehillis21,67,Eliminated,Chargers
ehillis21,70,Eliminated,Chargers
ehillis21,71,Eliminated,Cowboys
ehillis21,74,Eliminated,Falcons
ehillis21,75,Eliminated,Chargers
ehillis21,77,Eliminated,Chargers
ehillis21,78,Eliminated,Chargers
ehillis21,80,Eliminated,Chargers
ehillis21,81,Eliminated,Panthers
ehillis21,82,Eliminated,Commanders
ehillis21,85,Eliminated,Commanders
ehillis21,87,Eliminated,Chargers
ehillis21,89,Eliminated,Cowboys
ehillis21,90,Eliminated,Chargers
ehillis21,92,Eliminated,Cowboys
ehillis21,97,Eliminated,Chargers
ehillis21,98,Eliminated,Chargers
ehillis21,101,Eliminated,Chargers
ehillis21,102,Eliminated,Chargers
ehillis21,106,Eliminated,Falcons
ehillis21,109,Eliminated,Chargers
ehillis21,110,Eliminated,Chargers
ehillis21,113,Eliminated,Cowboys
ehillis21,115,Eliminated,Colts
ehillis21,117,Eliminated,Chargers
ehillis21,118,Eliminated,Chargers
ehillis21,125,Eliminated,Cowboys
ehillis21,126,Eliminated,Chargers
ehillis21,128,Eliminated,Chargers
ehillis21,130,Eliminated,Cowboys
ehillis21,131,Eliminated,Browns
ehillis21,132,Eliminated,Chargers
ehillis21,140,Eliminated,Dolphins
ehillis21,142,Eliminated,Cowboys
ehillis21,143,Eliminated,Chargers
ehillis21,144,Eliminated,Chargers
ehillis21,146,Eliminated,Chargers
ehillis21,147,Eliminated,Chargers
ehillis21,149,Eliminated,Chargers
ehillis21,150,Eliminated,Chargers
eleventy,1,Eliminated,Chargers
ELISHEARN,1,Eliminated,Chargers
elusivesmoke,9,Eliminated,Chargers
elusivesmoke,10,Eliminated,Chargers
elusivesmoke,11,Eliminated,Chargers
elusivesmoke,12,Eliminated,Chargers
elusivesmoke,13,Eliminated,Chargers
elusivesmoke,14,Eliminated,Chargers
elusivesmoke,15,Eliminated,Chargers
elusivesmoke,16,Eliminated,Chargers
eman2573,1,Eliminated,Chargers
EMORRIS17,1,Eliminated,Chargers
englishteecher,3,Eliminated,Chargers
englishteecher,4,Eliminated,Chargers
Ensayn_3,1,Eliminated,Chargers
epinyctal,4,Eliminated,Chargers
erbala718,1,Eliminated,Chargers
eric_campbell93,1,Eliminated,Chargers
Eric-Slater,1,Eliminated,Chargers
esmoneyman,6,Eliminated,Titans
esmoneyman,8,Eliminated,Chargers
esmoneyman,11,Eliminated,Dolphins
EstablishTheRunBaby,1,Eliminated,Chargers
EstablishTheRunBaby,7,Eliminated,Chargers
EstablishTheRunBaby,10,Eliminated,Chargers
EstablishTheRunBaby,15,Eliminated,Chargers
EstablishTheRunBaby,18,Eliminated,Chargers
EstablishTheRunBaby,23,Eliminated,Chargers
EstablishTheRunBaby,27,Eliminated,Chargers
EstablishTheRunBaby,30,Eliminated,Chargers
EstablishTheRunBaby,34,Eliminated,Chargers
EstablishTheRunBaby,39,Eliminated,Chargers
EstablishTheRunBaby,42,Eliminated,Chargers
EstablishTheRunBaby,47,Eliminated,Chargers
EstablishTheRunBaby,50,Eliminated,Chargers
EstablishTheRunBaby,54,Eliminated,Chargers
EstablishTheRunBaby,58,Eliminated,Chargers
EstablishTheRunBaby,62,Eliminated,Chargers
EstablishTheRunBaby,66,Eliminated,Chargers
EstablishTheRunBaby,70,Eliminated,Chargers
EstablishTheRunBaby,74,Eliminated,Chargers
EstablishTheRunBaby,79,Eliminated,Chargers
EstablishTheRunBaby,82,Eliminated,Chargers
EstablishTheRunBaby,86,Eliminated,Chargers
EstablishTheRunBaby,90,Eliminated,Chargers
EstablishTheRunBaby,94,Eliminated,Chargers
EstablishTheRunBaby,98,Eliminated,Chargers
EstablishTheRunBaby,102,Eliminated,Chargers
EstablishTheRunBaby,106,Eliminated,Chargers
EstablishTheRunBaby,110,Eliminated,Chargers
EstablishTheRunBaby,114,Eliminated,Chargers
EstablishTheRunBaby,118,Eliminated,Chargers
EstablishTheRunBaby,122,Eliminated,Chargers
EstablishTheRunBaby,126,Eliminated,Chargers
EstablishTheRunBaby,130,Eliminated,Chargers
EstablishTheRunBaby,133,Eliminated,Chargers
EstablishTheRunBaby,138,Eliminated,Chargers
EstablishTheRunBaby,142,Eliminated,Chargers
EstablishTheRunBaby,146,Eliminated,Chargers
EstablishTheRunBaby,149,Eliminated,Chargers
ethanaz,67,Eliminated,Chargers
ethanaz,68,Eliminated,Chargers
ethanaz,69,Eliminated,Chargers
ethanaz,70,Eliminated,Chargers
ethanaz,71,Eliminated,Chargers
ethanaz,72,Eliminated,Chargers
ethanaz,73,Eliminated,Chargers
ethanaz,74,Eliminated,Chargers
ethanaz,75,Eliminated,Chargers
Ethan-Foxman,1,Eliminated,Chargers
ethangoldman,2,Eliminated,Chargers
eucalypdisdick,1,Eliminated,Chargers
Everettma8165,1,Eliminated,Chargers
EvilEmpire-670,1,Eliminated,Chargers
ewest123,2,Eliminated,Chargers
EYELUZ,1,Eliminated,Chargers
Ezra530,1,Eliminated,Chargers
Ezra530,2,Eliminated,Chargers
F1DDLESTICKS,5,Eliminated,Chargers
F1DDLESTICKS,18,Eliminated,Chargers
F1DDLESTICKS,29,Eliminated,Chargers
F1DDLESTICKS,46,Eliminated,Chargers
F1DDLESTICKS,47,Eliminated,Chargers
F1DDLESTICKS,49,Eliminated,Chargers
F1DDLESTICKS,65,Eliminated,Chargers
F1DDLESTICKS,81,Eliminated,Chargers
F1DDLESTICKS,91,Eliminated,Chargers
F1DDLESTICKS,98,Eliminated,Chargers
F1DDLESTICKS,106,Eliminated,Chargers
F1DDLESTICKS,107,Eliminated,Chargers
F1DDLESTICKS,115,Eliminated,Chargers
F1DDLESTICKS,116,Eliminated,Chargers
F1DDLESTICKS,117,Eliminated,Chargers
F1DDLESTICKS,118,Eliminated,Chargers
F1DDLESTICKS,123,Eliminated,Chargers
F1DDLESTICKS,128,Eliminated,Chargers
F1DDLESTICKS,149,Eliminated,Chargers
fair-fan-4527,16,Eliminated,Chargers
fair-fan-4527,17,Eliminated,Chargers
fair-fan-4527,18,Eliminated,Chargers
fair-fan-4527,19,Eliminated,Chargers
fair-fan-4527,20,Eliminated,Chargers
fair-fan-4527,21,Eliminated,Chargers
fair-fan-4527,22,Eliminated,Chargers
fair-fan-4527,23,Eliminated,Chargers
fair-fan-4527,24,Eliminated,Chargers
fair-fan-4527,25,Eliminated,Chargers
fair-fan-4527,26,Eliminated,Chargers
fair-fan-4527,27,Eliminated,Chargers
fair-fan-4527,28,Eliminated,Chargers
fair-fan-4527,29,Eliminated,Chargers
fair-fan-4527,30,Eliminated,Chargers
fakemoonlndingbartel,2,Eliminated,Chargers
fakemoonlndingbartel,3,Eliminated,Chargers
faker,2,Eliminated,Chargers
falkyou,1,Eliminated,Dolphins
Family,1,Eliminated,Chargers
FaridShaheed,1,Eliminated,Chargers
Fartknuckle,1,Eliminated,Chargers
fast-room-9491,1,Eliminated,Chargers
fast-tag-9063,3,Eliminated,Chargers
fast-tag-9063,4,Eliminated,Chargers
fast-tag-9063,5,Eliminated,Chargers
FATFRANKIE,9,Eliminated,Chargers
FATFRANKIE,10,Eliminated,Chargers
FATFRANKIE,11,Eliminated,Chargers
FATFRANKIE,12,Eliminated,Chargers
FATFRANKIE,13,Eliminated,Chargers
FATFRANKIE,14,Eliminated,Chargers
Fatness,2,Eliminated,Chargers
Fawc,1,Eliminated,Chargers
Fazure,1,Eliminated,Chargers
feldyyy,2,Eliminated,Chargers
FERsLOCKS,1,Eliminated,Chargers
FERsLOCKS,3,Eliminated,Chargers
ffjuggernaut,1,Eliminated,Chargers
fijiboys24,2,Eliminated,Chargers
fillifornia,1,Eliminated,Chargers
FirstTimer46,1,Eliminated,Chargers
fishbeinb,1,Eliminated,Chargers
fishbeinb,2,Eliminated,Chargers
fishbeinb,3,Eliminated,Chargers
fishbeinb,4,Eliminated,Chargers
fishbeinb,5,Eliminated,Chargers
fishbeinb,6,Eliminated,Chargers
fishbeinb,7,Eliminated,Chargers
fishbeinb,8,Eliminated,Chargers
fishbeinb,9,Eliminated,Chargers
fishbeinb,10,Eliminated,Chargers
fishbeinb,11,Eliminated,Chargers
fishbeinb,12,Eliminated,Chargers
fishbeinb,13,Eliminated,Chargers
fishbeinb,14,Eliminated,Chargers
fishbeinb,15,Eliminated,Chargers
fishbeinb,16,Eliminated,Chargers
fishbeinb,17,Eliminated,Chargers
fishbeinb,18,Eliminated,Chargers
fishbeinb,19,Eliminated,Chargers
fishbeinb,20,Eliminated,Chargers
fishbeinb,21,Eliminated,Chargers
fishbeinb,22,Eliminated,Chargers
fishbeinb,23,Eliminated,Chargers
fishbeinb,24,Eliminated,Chargers
fishbeinb,25,Eliminated,Chargers
fishbeinb,26,Eliminated,Chargers
fishbeinb,27,Eliminated,Chargers
fishbeinb,28,Eliminated,Chargers
fishbeinb,29,Eliminated,Chargers
fishbeinb,30,Eliminated,Chargers
fishbeinb,31,Eliminated,Chargers
fishbeinb,132,Eliminated,Chargers
Flanders-188,2,Eliminated,Chargers
flashmoney15,1,Eliminated,Chargers
fleoce,2,Eliminated,Chargers
fletchdog,3,Eliminated,Chargers
flockofravens19,3,Eliminated,Chargers
flowmaster02,10,Eliminated,Chargers
flowmaster02,11,Eliminated,Chargers
fluidsolid,8,Eliminated,Cowboys
fluidsolid,10,Eliminated,Titans
flupnolide,101,Eliminated,Chargers
flupnolide,102,Eliminated,Chargers
flupnolide,103,Eliminated,Chargers
flupnolide,104,Eliminated,Chargers
flupnolide,105,Eliminated,Chargers
flupnolide,106,Eliminated,Chargers
flupnolide,107,Eliminated,Chargers
flupnolide,108,Eliminated,Chargers
flupnolide,109,Eliminated,Chargers
flupnolide,110,Eliminated,Chargers
flupnolide,111,Eliminated,Chargers
flupnolide,112,Eliminated,Chargers
flupnolide,113,Eliminated,Chargers
flupnolide,114,Eliminated,Chargers
flupnolide,115,Eliminated,Chargers
flupnolide,116,Eliminated,Chargers
flupnolide,117,Eliminated,Chargers
flupnolide,118,Eliminated,Chargers
flupnolide,119,Eliminated,Chargers
flupnolide,120,Eliminated,Chargers
flupnolide,121,Eliminated,Chargers
flupnolide,122,Eliminated,Chargers
flupnolide,123,Eliminated,Chargers
flupnolide,124,Eliminated,Chargers
flupnolide,125,Eliminated,Chargers
flupnolide,126,Eliminated,Chargers
flupnolide,127,Eliminated,Chargers
flupnolide,128,Eliminated,Chargers
flupnolide,129,Eliminated,Chargers
flupnolide,130,Eliminated,Chargers
flupnolide,131,Eliminated,Chargers
flupnolide,132,Eliminated,Chargers
flupnolide,133,Eliminated,Chargers
flupnolide,134,Eliminated,Chargers
flupnolide,135,Eliminated,Chargers
flupnolide,136,Eliminated,Chargers
flupnolide,137,Eliminated,Chargers
flupnolide,138,Eliminated,Chargers
flupnolide,139,Eliminated,Chargers
flupnolide,140,Eliminated,Chargers
flupnolide,141,Eliminated,Chargers
flupnolide,142,Eliminated,Chargers
flupnolide,143,Eliminated,Chargers
flupnolide,144,Eliminated,Chargers
Fly-The-W,2,Eliminated,Chargers
Fortes5,2,Eliminated,Chargers
fourdouble,1,Eliminated,Chargers
fourdouble,3,Eliminated,Chargers
fourdouble,6,Eliminated,Chargers
fr8elf,1,Eliminated,Chargers
frankmichaelsmith,1,Eliminated,Chargers
frankmichaelsmith,2,Eliminated,Chargers
frankmichaelsmith,3,Eliminated,Chargers
frankmichaelsmith,4,Eliminated,Chargers
FRATKINJA,1,Eliminated,Chargers
freddyfrank,1,Eliminated,Chargers
free-boot-8618,1,Eliminated,Chargers
FreightStorm,3,Eliminated,Chargers
Frenchy-650,1,Eliminated,Chargers
Frentsos,1,Eliminated,Chargers
Fro-flow-8633,1,Eliminated,Chargers
FTimF,1,Eliminated,Chargers
fubob,2,Eliminated,Chargers
fubob,3,Eliminated,Chargers
fumbleballs,1,Eliminated,Chargers
fundaygrad,1,Eliminated,Chargers
gabadi,1,Eliminated,Chargers
gambleballs,1,Eliminated,Colts
gambleballs,2,Eliminated,Titans
garbagedog,96,Eliminated,Chargers
garbagedog,97,Eliminated,Chargers
garbagedog,98,Eliminated,Chargers
garbagedog,99,Eliminated,Chargers
garbagedog,100,Eliminated,Chargers
garbagedog,101,Eliminated,Chargers
garbagedog,102,Eliminated,Chargers
garbagedog,103,Eliminated,Chargers
garbagedog,104,Eliminated,Chargers
garbagedog,105,Eliminated,Chargers
garbagedog,106,Eliminated,Chargers
garbagedog,107,Eliminated,Chargers
garbagedog,108,Eliminated,Chargers
garbagedog,109,Eliminated,Chargers
garbagedog,110,Eliminated,Chargers
garbagedog,111,Eliminated,Chargers
garbagedog,112,Eliminated,Chargers
garbagedog,113,Eliminated,Chargers
garbagedog,114,Eliminated,Chargers
garbagedog,115,Eliminated,Chargers
garbagedog,116,Eliminated,Chargers
garbagedog,117,Eliminated,Chargers
garbagedog,118,Eliminated,Chargers
garbagedog,119,Eliminated,Chargers
garbagedog,120,Eliminated,Chargers
garbagedog,121,Eliminated,Chargers
garbagedog,122,Eliminated,Chargers
garbagedog,123,Eliminated,Chargers
garbagedog,124,Eliminated,Chargers
garbagedog,125,Eliminated,Chargers
garraund,1,Eliminated,Chargers
Garth-K2LC,1,Eliminated,Chargers
Gasman1964,1,Eliminated,Chargers
GatorsFan13,2,Eliminated,Chargers
GatorsFan13,9,Eliminated,Chargers
GatorsFan13,13,Eliminated,Chargers
GatorsFan13,17,Eliminated,Chargers
GatorsFan13,22,Eliminated,Chargers
GatorsFan13,23,Eliminated,Chargers
GatorsFan13,30,Eliminated,Chargers
GatorsFan13,33,Eliminated,Chargers
GatorsFan13,35,Eliminated,Chargers
GatorsFan13,66,Eliminated,Chargers
GatorsFan13,68,Eliminated,Chargers
GatorsFan13,70,Eliminated,Chargers
GatorsFan13,73,Eliminated,Chargers
GatorsFan13,75,Eliminated,Chargers
GatorsFan13,76,Eliminated,Chargers
GatorsFan13,77,Eliminated,Chargers
GatorsFan13,78,Eliminated,Chargers
GatorsFan13,81,Eliminated,Chargers
GatorsFan13,84,Eliminated,Chargers
GatorsFan13,90,Eliminated,Chargers
GatorsFan13,92,Eliminated,Chargers
GatorsFan13,93,Eliminated,Chargers
GatorsFan13,100,Eliminated,Chargers
GatorsFan13,105,Eliminated,Chargers
GatorsFan13,108,Eliminated,Chargers
GatorsFan13,109,Eliminated,Chargers
GatorsFan13,111,Eliminated,Chargers
GatorsFan13,112,Eliminated,Chargers
GatorsFan13,113,Eliminated,Chargers
GatorsFan13,114,Eliminated,Chargers
GatorsFan13,119,Eliminated,Chargers
GatorsFan13,121,Eliminated,Chargers
GatorsFan13,123,Eliminated,Chargers
GatorsFan13,128,Eliminated,Chargers
GatorsFan13,130,Eliminated,Chargers
GatorsFan13,146,Eliminated,Cowboys
GatorsFan13,148,Eliminated,Chargers
gcahill11,1,Eliminated,Chargers
gcbeinin,1,Eliminated,Dolphins
gcbeinin,2,Eliminated,Chargers
Gem-746,1,Eliminated,Chargers
Gem-746,2,Eliminated,Chargers
Gennaro-Parrella,1,Eliminated,Chargers
GenPop,1,Eliminated,Chargers
GenPop,2,Eliminated,Chargers
GenPop,3,Eliminated,Chargers
GenPop,4,Eliminated,Chargers
GenPop,5,Eliminated,Chargers
GenPop,6,Eliminated,Chargers
GenPop,7,Eliminated,Chargers
GenPop,8,Eliminated,Chargers
GenPop,9,Eliminated,Chargers
GenPop,10,Eliminated,Chargers
GenPop,11,Eliminated,Chargers
GenPop,12,Eliminated,Chargers
GenPop,13,Eliminated,Chargers
GenPop,14,Eliminated,Chargers
George-Cain,3,Eliminated,Chargers
gerby,1,Eliminated,Chargers
get-crunk,1,Eliminated,Chargers
get-crunk,3,Eliminated,Chargers
get-crunk,4,Eliminated,Chargers
get-crunk,5,Eliminated,Chargers
get-crunk,6,Eliminated,Chargers
get-crunk,10,Eliminated,Chargers
get-crunk,14,Eliminated,Chargers
get-crunk,15,Eliminated,Chargers
get-crunk,19,Eliminated,Chargers
get-crunk,20,Eliminated,Chargers
get-crunk,25,Eliminated,Chargers
get-crunk,32,Eliminated,Chargers
get-crunk,37,Eliminated,Chargers
get-crunk,39,Eliminated,Chargers
get-crunk,49,Eliminated,Chargers
get-crunk,53,Eliminated,Chargers
get-crunk,58,Eliminated,Chargers
get-crunk,63,Eliminated,Chargers
get-crunk,67,Eliminated,Chargers
get-crunk,72,Eliminated,Chargers
get-crunk,73,Eliminated,Chargers
get-crunk,74,Eliminated,Chargers
get-crunk,77,Eliminated,Chargers
get-crunk,94,Eliminated,Chargers
get-crunk,95,Eliminated,Chargers
get-crunk,96,Eliminated,Chargers
get-crunk,97,Eliminated,Chargers
get-crunk,98,Eliminated,Chargers
get-crunk,99,Eliminated,Chargers
get-crunk,100,Eliminated,Chargers
get-crunk,101,Eliminated,Chargers
get-crunk,102,Eliminated,Chargers
get-crunk,103,Eliminated,Chargers
get-crunk,104,Eliminated,Chargers
get-crunk,105,Eliminated,Chargers
get-crunk,106,Eliminated,Chargers
get-crunk,107,Eliminated,Chargers
get-crunk,108,Eliminated,Chargers
get-crunk,109,Eliminated,Chargers
get-crunk,110,Eliminated,Chargers
get-crunk,111,Eliminated,Chargers
getnickwright,1,Eliminated,Titans
getnickwright,6,Eliminated,Titans
getnickwright,8,Eliminated,Chargers
GGfreeXP,1,Eliminated,Chargers
GH-cr,1,Eliminated,Chargers
GH-cr,2,Eliminated,Chargers
ghost-striker,2,Eliminated,Chargers
ghost-striker,3,Eliminated,Chargers
Gianfranco-Schirripa,1,Eliminated,Chargers
GILSKLASH,1,Eliminated,Chargers
GILSKLASH,2,Eliminated,Chargers
glad-goal-3529,1,Eliminated,Chargers
glenns_thoughts,2,Eliminated,Cowboys
GLORIAGAYNOR-468,2,Eliminated,Chargers
