EntryName,Status,Week_1,Week_2
scotsstar13-4,Eliminated,LAC,
scotsstar13-5,Eliminated,LAC,
scotsstar13-7,Eliminated,DAL,
scotsstar13-8,Eliminated,LAC,
scotsstar13-15,Eliminated,LAC,
scotsstar13-17,Eliminated,LAC,
scotsstar13-25,Eliminated,LAC,
scotsstar13-34,Eliminated,LAC,
scotsstar13-39,Eliminated,LAC,
scotsstar13-41,Eliminated,LAC,
scotsstar13-46,Eliminated,LAC,
scotsstar13-49,Eliminated,LAC,
scotsstar13-51,Eliminated,LAC,
scotsstar13-61,Eliminated,LAC,
scotsstar13-64,Eliminated,LAC,
scotsstar13-67,Eliminated,LAC,
scotsstar13-68,Eliminated,DAL,
scotsstar13-70,Eliminated,LAC,
scotsstar13-79,Eliminated,LAC,
scotsstar13-81,Eliminated,LAC,
scotsstar13-84,Eliminated,DAL,
scotsstar13-88,Eliminated,DAL,
scotsstar13-93,Eliminated,LAC,
scotsstar13-94,Eliminated,LAC,
scotsstar13-97,Eliminated,LAC,
scotsstar13-102,Eliminated,LAC,
scotsstar13-111,Eliminated,LAC,
scotsstar13-112,Eliminated,LAC,
scotsstar13-113,Eliminated,LAC,
scotsstar13-140,Eliminated,LAC,
scotsstar13-142,Eliminated,LAC,
scotsstar13-143,Eliminated,LAC,
scotsstar13-144,Eliminated,LAC,
scotsstar13-148,Eliminated,LAC,
SCOTTIE-T-1,Eliminated,LAC,
SDOLLE-1,Eliminated,LAC,
sd_philly_philly-1,Eliminated,LAC,
Sean-B-396-2,Eliminated,LAC,
Seanpins-1,Eliminated,LAC,
Seanpins-2,Eliminated,LAC,
Seanpins-3,Eliminated,LAC,
Seanpins-4,Eliminated,LAC,
Seanpins-5,Eliminated,LAC,
Seanpins-6,Eliminated,LAC,
Seanpins-7,Eliminated,LAC,
Seanpins-8,Eliminated,LAC,
Seanpins-9,Eliminated,LAC,
Seanpins-10,Eliminated,LAC,
Seanpins-11,Eliminated,LAC,
Seanpins-12,Eliminated,LAC,
Seanpins-13,Eliminated,LAC,
Seanpins-14,Eliminated,LAC,
Seanpins-15,Eliminated,LAC,
Seanpins-16,Eliminated,LAC,
Seanpins-17,Eliminated,LAC,
Seanpins-18,Eliminated,LAC,
Seanpins-19,Eliminated,LAC,
Seanpins-20,Eliminated,LAC,
Seanpins-21,Eliminated,LAC,
Seanpins-22,Eliminated,LAC,
Seanpins-23,Eliminated,LAC,
Seanpins-24,Eliminated,LAC,
Seanpins-25,Eliminated,LAC,
Seanpins-26,Eliminated,LAC,
Seanpins-27,Eliminated,LAC,
Seanpins-28,Eliminated,LAC,
Seanpins-29,Eliminated,LAC,
Seanpins-30,Eliminated,LAC,
Seanpins-31,Eliminated,LAC,
Seanpins-32,Eliminated,LAC,
Seanpins-33,Eliminated,LAC,
Seanpins-34,Eliminated,LAC,
Seanpins-35,Eliminated,LAC,
Seanpins-36,Eliminated,LAC,
Seanpins-37,Eliminated,LAC,
Seanpins-38,Eliminated,LAC,
Seanpins-39,Eliminated,LAC,
Seanpins-40,Eliminated,LAC,
Seanpins-41,Eliminated,LAC,
Seanpins-42,Eliminated,LAC,
Seanpins-43,Eliminated,LAC,
Seanpins-44,Eliminated,LAC,
Seanpins-45,Eliminated,LAC,
Seanpins-46,Eliminated,LAC,
Seanpins-47,Eliminated,LAC,
Seanpins-48,Eliminated,LAC,
Seanpins-49,Eliminated,LAC,
Seanpins-50,Eliminated,LAC,
Seanpins-51,Eliminated,LAC,
Seanpins-52,Eliminated,LAC,
Seanpins-53,Eliminated,LAC,
Seanpins-54,Eliminated,LAC,
Seanpins-55,Eliminated,LAC,
Seanpins-56,Eliminated,LAC,
Seanpins-57,Eliminated,LAC,
Seanpins-58,Eliminated,LAC,
Seanpins-59,Eliminated,LAC,
Seanpins-60,Eliminated,LAC,
Seanpins-61,Eliminated,LAC,
Seanpins-62,Eliminated,LAC,
Seanpins-63,Eliminated,LAC,
Seanpins-64,Eliminated,LAC,
Seanpins-65,Eliminated,LAC,
Seanpins-66,Eliminated,LAC,
Seanpins-67,Eliminated,LAC,
Seanpins-68,Eliminated,LAC,
Seanpins-69,Eliminated,LAC,
Seanpins-70,Eliminated,LAC,
Seanpins-71,Eliminated,LAC,
Seanpins-72,Eliminated,LAC,
Seanpins-73,Eliminated,LAC,
Seanpins-74,Eliminated,LAC,
Seanpins-75,Eliminated,LAC,
Seanpins-76,Eliminated,LAC,
Seanpins-77,Eliminated,LAC,
Seanpins-78,Eliminated,LAC,
Seanpins-79,Eliminated,LAC,
Seanpins-80,Eliminated,LAC,
Seanpins-81,Eliminated,LAC,
Seanpins-82,Eliminated,LAC,
Seanpins-83,Eliminated,LAC,
Seanpins-84,Eliminated,LAC,
Seanpins-85,Eliminated,LAC,
Seanpins-86,Eliminated,LAC,
Seanpins-87,Eliminated,LAC,
Seanpins-88,Eliminated,LAC,
Seanpins-89,Eliminated,LAC,
Seanpins-90,Eliminated,LAC,
Seanpins-91,Eliminated,LAC,
Seanpins-92,Eliminated,LAC,
Seanpins-93,Eliminated,LAC,
Seanpins-94,Eliminated,LAC,
Seanpins-95,Eliminated,LAC,
Seanpins-96,Eliminated,LAC,
Seanpins-97,Eliminated,LAC,
Seanpins-98,Eliminated,LAC,
Seanpins-99,Eliminated,LAC,
Seanpins-100,Eliminated,LAC,
Seanpins-101,Eliminated,LAC,
Seanpins-102,Eliminated,LAC,
Seanpins-103,Eliminated,LAC,
Seanpins-104,Eliminated,LAC,
Seanpins-105,Eliminated,LAC,
Seanpins-106,Eliminated,LAC,
Seanpins-107,Eliminated,LAC,
Seanpins-108,Eliminated,LAC,
section404-1,Eliminated,LAC,
section404-2,Eliminated,LAC,
Seli55-1,Eliminated,LAC,
seth-fass-1,Eliminated,LAC,
seven2020-1,Eliminated,LAC,
sgermani-1,Eliminated,LAC,
shady66-1,Eliminated,LAC,
shakeypeter-1,Eliminated,LAC,
shakeypeter-2,Eliminated,LAC,
SharkGummyslushfund-2,Eliminated,LAC,
Sharky888-1,Eliminated,LAC,
Sharky888-2,Eliminated,LAC,
Sharky888-3,Eliminated,LAC,
Sharky888-4,Eliminated,LAC,
sharkybettor-12,Eliminated,LAC,
sharkybettor-23,Eliminated,LAC,
sharperthanyou-1,Eliminated,LAC,
Shav-750-1,Eliminated,LAC,
sheets-2,Eliminated,LAC,
sheets-4,Eliminated,LAC,
sheets-8,Eliminated,LAC,
sheets-11,Eliminated,LAC,
sheets-12,Eliminated,LAC,
sheets-13,Eliminated,LAC,
sheets-17,Eliminated,LAC,
sheets-18,Eliminated,LAC,
sheets-20,Eliminated,LAC,
sheets-21,Eliminated,LAC,
sheets-23,Eliminated,LAC,
sheets-24,Eliminated,LAC,
sheets-26,Eliminated,LAC,
sheets-27,Eliminated,LAC,
sheets-29,Eliminated,LAC,
sheets-30,Eliminated,LAC,
sheets-31,Eliminated,LAC,
sheets-37,Eliminated,LAC,
sheets-38,Eliminated,LAC,
sheets-39,Eliminated,LAC,
sheets-40,Eliminated,LAC,
sheets-43,Eliminated,LAC,
sheets-46,Eliminated,LAC,
sheets-47,Eliminated,LAC,
sheets-50,Eliminated,LAC,
Shellzskillz-1,Eliminated,LAC,
Shellzskillz-6,Eliminated,LAC,
Shellzskillz-8,Eliminated,CAR,
ShepskyA2-2,Eliminated,LAC,
ShipRedRaiders-1,Eliminated,LAC,
ShipRedRaiders-2,Eliminated,LAC,
shugj-1,Eliminated,LAC,
sidthekiduva-1,Eliminated,LAC,
SigmaSquirrel-1,Eliminated,LAC,
signedcollectibles1-3,Eliminated,LAC,
SILENT-Z-5,Eliminated,LAC,
SILENT-Z-6,Eliminated,LAC,
SILENT-Z-7,Eliminated,LAC,
silverman22-2,Eliminated,LAC,
SilverStallion-1,Eliminated,LAC,
sjackman91-1,Eliminated,LAC,
sjp-DzWh-1,Eliminated,LAC,
Skibasher-1-7,Eliminated,LAC,
skip_divided_-4,Eliminated,TB,
Skjets-7,Eliminated,TEN,
slaprr-1,Eliminated,LAC,
SLAYTHEWHALE-1,Eliminated,LAC,
slg9s-7,Eliminated,LAC,
slg9s-8,Eliminated,TEN,
SlickJimmy-1,Eliminated,LAC,
slomant-1,Eliminated,LAC,
sloprules-1,Eliminated,LAC,
slow-ring-5070-5,Eliminated,DAL,
slow-ring-5070-6,Eliminated,DAL,
slow-ring-5070-10,Eliminated,LAC,
SLURIEL-1,Eliminated,LAC,
SLURIEL-3,Eliminated,LAC,
Slytomato-1,Eliminated,LAC,
small-snow-8225-1,Eliminated,TEN,
SMC-Cartage-2,Eliminated,TEN,
smerenda-3,Eliminated,LAC,
smilespiles-1,Eliminated,LAC,
smooth-knee-3536-3,Eliminated,LAC,
smooth-knee-3536-4,Eliminated,LAC,
smooth-pawn-2716-1,Eliminated,LAC,
snakedoctor14-1,Eliminated,LAC,
snoopyandpricklypete-1,Eliminated,LAC,
Soccer06z-2,Eliminated,LAC,
Soccer06z-8,Eliminated,LAC,
Soccer06z-9,Eliminated,LAC,
Soccer06z-10,Eliminated,LAC,
Soccer06z-14,Eliminated,LAC,
Soccer06z-17,Eliminated,DAL,
Soccer06z-19,Eliminated,LAC,
Soccer06z-21,Eliminated,LAC,
Soccer06z-22,Eliminated,LAC,
Soccer06z-34,Eliminated,LAC,
Soccer06z-41,Eliminated,LAC,
Soccer06z-42,Eliminated,LAC,
Soccer06z-48,Eliminated,LAC,
Soccer06z-49,Eliminated,LAC,
Soccer06z-50,Eliminated,LAC,
Soccer06z-53,Eliminated,LAC,
Soccer06z-58,Eliminated,LAC,
Soccer06z-59,Eliminated,LAC,
Soccer06z-62,Eliminated,LAC,
Soccer06z-63,Eliminated,LAC,
Soccer06z-66,Eliminated,LAC,
Soccer06z-74,Eliminated,LAC,
Soccer06z-75,Eliminated,LAC,
Soccer06z-76,Eliminated,LAC,
Soccer06z-81,Eliminated,LAC,
Soccer06z-82,Eliminated,LAC,
Soccer06z-84,Eliminated,LAC,
Soccer06z-88,Eliminated,LAC,
Soccer06z-90,Eliminated,LAC,
Soccer06z-91,Eliminated,LAC,
Soccer06z-92,Eliminated,LAC,
Soccer06z-93,Eliminated,LAC,
Soccer06z-95,Eliminated,LAC,
Soccer06z-103,Eliminated,LAC,
Soccer06z-110,Eliminated,LAC,
Soccer06z-112,Eliminated,LAC,
Soccer06z-115,Eliminated,LAC,
Soccer06z-121,Eliminated,LAC,
Soccer06z-124,Eliminated,LAC,
Soccer06z-129,Eliminated,LAC,
Soccer06z-136,Eliminated,LAC,
Soccer06z-140,Eliminated,LAC,
Soccer06z-143,Eliminated,LAC,
Soccer06z-146,Eliminated,LAC,
sodak7-1,Eliminated,LAC,
soddrickvannostrin-1,Eliminated,LAC,
sole-flag-8734-1,Eliminated,LAC,
sole-gift-4991-1,Eliminated,LAC,
sole-turn-2861-1,Eliminated,LAC,
Solimarc_Syndicate-1,Eliminated,LAC,
Sooners1994-2,Eliminated,LAC,
Sorsbyforheisman-1,Eliminated,LAC,
sotojo-1,Eliminated,LAC,
southern-1,Eliminated,LAC,
southtxam-1,Eliminated,LAC,
southtxam-2,Eliminated,LAC,
SOXLPIZZA-2,Eliminated,LAC,
SOYOURETELLINGM-VRfn-2,Eliminated,LAC,
SP4EVER-1,Eliminated,LAC,
spaceman1-1,Eliminated,LAC,
spaceman1-2,Eliminated,LAC,
spaceman1-3,Eliminated,LAC,
spaceman1-4,Eliminated,LAC,
spaceman1-5,Eliminated,LAC,
spaceman1-6,Eliminated,LAC,
spaceman1-7,Eliminated,LAC,
spaceman1-8,Eliminated,LAC,
spaceman1-9,Eliminated,LAC,
spaceman1-10,Eliminated,LAC,
spaceman1-11,Eliminated,LAC,
spaceman1-12,Eliminated,LAC,
spaceman1-13,Eliminated,LAC,
spaceman1-14,Eliminated,LAC,
spaceman1-15,Eliminated,LAC,
spaceman1-16,Eliminated,LAC,
spaceman1-17,Eliminated,LAC,
spaceman1-18,Eliminated,LAC,
spaceman1-19,Eliminated,LAC,
spaceman1-20,Eliminated,LAC,
spaceman1-21,Eliminated,LAC,
spaceman1-22,Eliminated,LAC,
spaceman1-23,Eliminated,LAC,
spencer621-1,Eliminated,LAC,
spicoli24-3,Eliminated,LAC,
spicoli24-4,Eliminated,LAC,
spicoli24-5,Eliminated,LAC,
spicoli24-6,Eliminated,LAC,
spicoli24-7,Eliminated,LAC,
spincooper-4,Eliminated,LAC,
spincooper-5,Eliminated,LAC,
sportspoolguy-4,Eliminated,LAC,
sportsrgood55-9,Eliminated,LAC,
sportsrgood55-10,Eliminated,LAC,
sportsrgood55-11,Eliminated,LAC,
sportsrgood55-12,Eliminated,LAC,
sportsrgood55-13,Eliminated,LAC,
sportsrgood55-14,Eliminated,LAC,
sportsrgood55-15,Eliminated,LAC,
sportsrgood55-16,Eliminated,LAC,
sportsrgood55-17,Eliminated,LAC,
spreek-5,Eliminated,LAC,
squidly99-1,Eliminated,LAC,
squidly99-4,Eliminated,TEN,
SRIV408-1,Eliminated,LAC,
srm69-2,Eliminated,LAC,
SROBBINS-2,Eliminated,LAC,
srsoc1313-2,Eliminated,LAC,
StalloneMcBone-1,Eliminated,MIA,
staugcrusher-1,Eliminated,LAC,
STE12NO-1,Eliminated,LAC,
STE12NO-2,Eliminated,LAC,
STE12NO-3,Eliminated,LAC,
Steet-1,Eliminated,LAC,
stevek34-1,Eliminated,LAC,
SteveMerril-1,Eliminated,LAC,
Steven-Wasserfall-1,Eliminated,LAC,
stevenzucker-1,Eliminated,LAC,
steveross9424-1,Eliminated,LAC,
SteveSchilhabel-1,Eliminated,LAC,
Stevetax-1,Eliminated,LAC,
stew0610-2,Eliminated,LAC,
STF4EY-1,Eliminated,LAC,
stommped-1,Eliminated,LAC,
StratDaddy1-1,Eliminated,TEN,
StratDaddy1-3,Eliminated,LAC,
StratDaddy1-4,Eliminated,LAC,
StratDaddy1-7,Eliminated,LAC,
StratDaddy1-11,Eliminated,LAC,
StrosBeforeHoes-1,Eliminated,TEN,
stubacon-3,Eliminated,LAC,
stuholden-2,Eliminated,LAC,
sudshead-1,Eliminated,LAC,
SUICIDE-1-1,Eliminated,LAC,
supercomputer-40,Eliminated,LAC,
supercomputer-41,Eliminated,LAC,
supercomputer-42,Eliminated,LAC,
supercomputer-43,Eliminated,LAC,
supercomputer-44,Eliminated,LAC,
supercomputer-45,Eliminated,LAC,
supercomputer-46,Eliminated,LAC,
supercomputer-47,Eliminated,LAC,
supercomputer-48,Eliminated,LAC,
supercomputer-49,Eliminated,LAC,
supercomputer-50,Eliminated,LAC,
supercomputer-51,Eliminated,LAC,
supercomputer-52,Eliminated,LAC,
supercomputer-53,Eliminated,LAC,
supercomputer-54,Eliminated,LAC,
supercomputer-55,Eliminated,LAC,
supercomputer-56,Eliminated,LAC,
supercomputer-57,Eliminated,LAC,
supercomputer-58,Eliminated,LAC,
supercomputer-59,Eliminated,LAC,
supercomputer-60,Eliminated,LAC,
supercomputer-61,Eliminated,LAC,
supercomputer-62,Eliminated,LAC,
supercomputer-63,Eliminated,LAC,
supercomputer-64,Eliminated,LAC,
supercomputer-65,Eliminated,LAC,
supercomputer-66,Eliminated,LAC,
supercomputer-67,Eliminated,LAC,
supercomputer-68,Eliminated,LAC,
supercomputer-69,Eliminated,LAC,
supercomputer-95,Eliminated,LAC,
supercomputer-142,Eliminated,DAL,
supercomputer-143,Eliminated,DAL,
supercomputer-149,Eliminated,HOU,
supercomputer-150,Eliminated,TEN,
SuperDan16-1,Eliminated,LAC,
Superplaya-5,Eliminated,LAC,
Superplaya-9,Eliminated,LAC,
Superplaya-10,Eliminated,LAC,
Superplaya-13,Eliminated,LAC,
Superplaya-16,Eliminated,LAC,
Superplaya-21,Eliminated,LAC,
Superplaya-24,Eliminated,LAC,
Superplaya-25,Eliminated,LAC,
sure-jog-4120-5,Eliminated,LAC,
sure-jog-4120-6,Eliminated,LAC,
sure-jog-4120-7,Eliminated,LAC,
sure-jog-4120-8,Eliminated,LAC,
SurvivorGPT-18,Eliminated,LAC,
SurvivorGPT-19,Eliminated,LAC,
SurvivorGPT-20,Eliminated,LAC,
SurvivorGPT-21,Eliminated,LAC,
SurvivorGPT-22,Eliminated,LAC,
SurvivorGPT-23,Eliminated,LAC,
SurvivorGPT-24,Eliminated,LAC,
SurvivorGPT-25,Eliminated,LAC,
SurvivorGPT-26,Eliminated,LAC,
SurvivorGPT-27,Eliminated,LAC,
SurvivorGPT-28,Eliminated,LAC,
SurvivorGPT-29,Eliminated,LAC,
SurvivorGPT-30,Eliminated,LAC,
SurvivorGPT-31,Eliminated,LAC,
survivors-4,Eliminated,LAC,
survivors-7,Eliminated,LAC,
survivors-8,Eliminated,LAC,
survivors-13,Eliminated,LAC,
survivors-18,Eliminated,LAC,
survivors-21,Eliminated,LAC,
survivors-25,Eliminated,LAC,
survivors-26,Eliminated,LAC,
survivors-27,Eliminated,LAC,
survivors-28,Eliminated,LAC,
survivors-29,Eliminated,LAC,
survivors-44,Eliminated,TEN,
Sweatychaldo-1,Eliminated,LAC,
swimwidamos-1,Eliminated,TEN,
SWS42680-3,Eliminated,TEN,
SXWIN-1,Eliminated,LAC,
Syracuse44LIFE-1,Eliminated,LAC,
TACOENGINEER-6,Eliminated,LAC,
TACOENGINEER-7,Eliminated,LAC,
TACOENGINEER-8,Eliminated,LAC,
TACOENGINEER-9,Eliminated,LAC,
TACOENGINEER-10,Eliminated,LAC,
tall-oar-3179-1,Eliminated,LAC,
tall-surf-5681-2,Eliminated,LAC,
tall-surf-5681-3,Eliminated,LAC,
tall-surf-5681-4,Eliminated,LAC,
tall-surf-5681-5,Eliminated,LAC,
tall-surf-5681-6,Eliminated,LAC,
tall-surf-5681-7,Eliminated,LAC,
tall-surf-5681-8,Eliminated,LAC,
tall-surf-5681-9,Eliminated,LAC,
tall-surf-5681-10,Eliminated,LAC,
tall-surf-5681-11,Eliminated,LAC,
TALSTERRIBLEPICKS-1,Eliminated,LAC,
tame-net-2199-21,Eliminated,LAC,
tame-net-2199-22,Eliminated,LAC,
tame-net-2199-23,Eliminated,LAC,
tame-net-2199-24,Eliminated,LAC,
tame-net-2199-25,Eliminated,LAC,
tame-net-2199-26,Eliminated,LAC,
tame-net-2199-27,Eliminated,LAC,
tame-net-2199-28,Eliminated,LAC,
tame-net-2199-29,Eliminated,LAC,
tame-net-2199-30,Eliminated,LAC,
tame-net-2199-49,Eliminated,TEN,
tame-net-2199-50,Eliminated,TEN,
tame-net-2199-51,Eliminated,TEN,
tame-net-2199-52,Eliminated,TEN,
tame-net-2199-53,Eliminated,TEN,
tame-net-2199-54,Eliminated,TEN,
tame-net-2199-55,Eliminated,TEN,
tame-net-2199-56,Eliminated,TEN,
tame-net-2199-57,Eliminated,TEN,
tame-net-2199-58,Eliminated,TEN,
tame-net-2199-59,Eliminated,TEN,
tame-net-2199-60,Eliminated,TEN,
tame-net-2199-111,Eliminated,TEN,
tame-net-2199-112,Eliminated,TEN,
tame-net-2199-113,Eliminated,TEN,
tame-net-2199-114,Eliminated,TEN,
tame-net-2199-115,Eliminated,TEN,
tart-jog-2505-1,Eliminated,LAC,
tate81-1,Eliminated,TEN,
tayhow23-9,Eliminated,LAC,
tayhow23-13,Eliminated,LAC,
tayhow23-14,Eliminated,LAC,
tayhow23-21,Eliminated,LAC,
tayhow23-26,Eliminated,LAC,
tayhow23-28,Eliminated,LAC,
tayhow23-32,Eliminated,LAC,
tayhow23-34,Eliminated,LAC,
tayhow23-35,Eliminated,LAC,
tayhow23-40,Eliminated,LAC,
tayhow23-47,Eliminated,LAC,
tayhow23-58,Eliminated,LAC,
tayhow23-59,Eliminated,LAC,
tayhow23-71,Eliminated,LAC,
tayhow23-73,Eliminated,LAC,
tayhow23-76,Eliminated,LAC,
tayhow23-80,Eliminated,LAC,
tayhow23-86,Eliminated,LAC,
tayhow23-90,Eliminated,LAC,
tayhow23-97,Eliminated,LAC,
tayhow23-98,Eliminated,LAC,
tayhow23-101,Eliminated,LAC,
tayhow23-103,Eliminated,LAC,
tayhow23-107,Eliminated,LAC,
tayhow23-109,Eliminated,LAC,
tayhow23-115,Eliminated,LAC,
tayhow23-129,Eliminated,LAC,
tayhow23-131,Eliminated,LAC,
tayhow23-140,Eliminated,LAC,
tayhow23-141,Eliminated,LAC,
tayhow23-142,Eliminated,LAC,
tayhow23-145,Eliminated,LAC,
tayhow23-146,Eliminated,LAC,
tayhow23-147,Eliminated,LAC,
tayhow23-150,Eliminated,LAC,
tayjlogan-1,Eliminated,LAC,
tbe-1,Eliminated,LAC,
tbgapin-1,Eliminated,LAC,
tbgapin-2,Eliminated,LAC,
tbgapin-3,Eliminated,LAC,
tbgapin-4,Eliminated,LAC,
tbgapin-5,Eliminated,LAC,
tbgapin-6,Eliminated,LAC,
tbgapin-7,Eliminated,LAC,
tbgapin-8,Eliminated,LAC,
tbgapin-9,Eliminated,LAC,
tbgapin-10,Eliminated,LAC,
tbgapin-11,Eliminated,LAC,
tbgapin-12,Eliminated,LAC,
tbgapin-13,Eliminated,LAC,
tbgapin-14,Eliminated,LAC,
Tblack22-1,Eliminated,LAC,
tbreeze-1,Eliminated,LAC,
tcrean-2,Eliminated,LAC,
TDMichal-1,Eliminated,LAC,
tdunns15-6,Eliminated,LAC,
tdunns15-13,Eliminated,LAC,
tdunns15-19,Eliminated,LAC,
tdunns15-22,Eliminated,LAC,
tdunns15-28,Eliminated,LAC,
tdunns15-34,Eliminated,LAC,
tdunns15-36,Eliminated,LAC,
tdunns15-42,Eliminated,DAL,
tdunns15-44,Eliminated,LAC,
tdunns15-48,Eliminated,LAC,
tdunns15-49,Eliminated,LAC,
tdunns15-53,Eliminated,LAC,
tdunns15-54,Eliminated,LAC,
tdunns15-56,Eliminated,LAC,
tdunns15-59,Eliminated,LAC,
tdunns15-61,Eliminated,LAC,
tdunns15-64,Eliminated,LAC,
tdunns15-68,Eliminated,LAC,
tdunns15-72,Eliminated,LAC,
tdunns15-74,Eliminated,LAC,
tdunns15-89,Eliminated,LAC,
tdunns15-96,Eliminated,LAC,
tdunns15-100,Eliminated,DAL,
tdunns15-104,Eliminated,LAC,
tdunns15-105,Eliminated,LAC,
tdunns15-109,Eliminated,LAC,
tdunns15-111,Eliminated,LAC,
tdunns15-112,Eliminated,LAC,
tdunns15-117,Eliminated,LAC,
tdunns15-124,Eliminated,LAC,
tdunns15-128,Eliminated,LAC,
tdunns15-132,Eliminated,LAC,
tdunns15-133,Eliminated,LAC,
tdunns15-139,Eliminated,LAC,
tdunns15-143,Eliminated,LAC,
tdunns15-150,Eliminated,LAC,
TeamFinesse-1,Eliminated,LAC,
TeddyCovers1-1,Eliminated,LAC,
Teddy-PayPal-1,Eliminated,LAC,
tesh100-1,Eliminated,LAC,
TEXASBKI-1,Eliminated,LAC,
ThailandTwins-1,Eliminated,LAC,
the_acountant-1,Eliminated,LAC,
TheAlbertRoss26-2,Eliminated,LAC,
thebabygraces-2,Eliminated,LAC,
TheBiltmore-7,Eliminated,LAC,
TheBiltmore-8,Eliminated,LAC,
TheBiltmore-9,Eliminated,LAC,
TheBoss9-3,Eliminated,LAC,
Thecommonwealth-1,Eliminated,LAC,
The-Dude-Abides-3,Eliminated,LAC,
TheGanu-1,Eliminated,LAC,
the-g-child-1,Eliminated,LAC,
The-hausenfluckers-1,Eliminated,LAC,
thejapanesestingray-2,Eliminated,LAC,
thekidez-1,Eliminated,LAC,
TheMC987-1,Eliminated,LAC,
themrb-2,Eliminated,LAC,
thenkevinsaid-1,Eliminated,LAC,
thepaintrade-2,Eliminated,LAC,
thepaintrade-3,Eliminated,LAC,
thepaintrade-5,Eliminated,LAC,
thepaintrade-8,Eliminated,HOU,
thepaintrade-10,Eliminated,LAC,
thepaintrade-13,Eliminated,LAC,
thepaintrade-14,Eliminated,LAC,
ThePPE-1,Eliminated,LAC,
therazor-1,Eliminated,TEN,
TheRealCK-650-1,Eliminated,LAC,
therealjadeholland-1,Eliminated,LAC,
therealmichaelboyd-3,Eliminated,LAC,
therell85-1,Eliminated,LAC,
thesantafeboy-4,Eliminated,LAC,
the_spectrum_owl-1,Eliminated,LAC,
thester-5,Eliminated,LAC,
thesurgeon-1,Eliminated,LAC,
thin-pit-5746-1,Eliminated,LAC,
Thomas-Carroll-1,Eliminated,LAC,
thomyorkefalsetto-13,Eliminated,TEN,
thomyorkefalsetto-14,Eliminated,TEN,
thomyorkefalsetto-15,Eliminated,LAC,
thomyorkefalsetto-16,Eliminated,LAC,
thomyorkefalsetto-17,Eliminated,LAC,
thomyorkefalsetto-18,Eliminated,LAC,
tickets-1,Eliminated,LAC,
tickets-3,Eliminated,LAC,
timssunscreen-1,Eliminated,LAC,
TinkyTyler-12,Eliminated,LAC,
TinkyTyler-13,Eliminated,LAC,
TinkyTyler-14,Eliminated,LAC,
TinkyTyler-15,Eliminated,LAC,
TinkyTyler-16,Eliminated,LAC,
TinkyTyler-17,Eliminated,LAC,
TinkyTyler-18,Eliminated,LAC,
TinyBusinessOwner-2,Eliminated,LAC,
tiny-pace-3759-1,Eliminated,LAC,
titletown2121-2,Eliminated,LAC,
titletown2121-10,Eliminated,LAC,
titletown2121-12,Eliminated,LAC,
titletown2121-13,Eliminated,LAC,
tjb128-1,Eliminated,LAC,
TJmaxx-2,Eliminated,LAC,
TJmaxx-7,Eliminated,LAC,
TJmaxx-8,Eliminated,LAC,
TJmaxx-15,Eliminated,LAC,
TJmaxx-17,Eliminated,LAC,
TJmaxx-32,Eliminated,LAC,
TJmaxx-34,Eliminated,LAC,
TJmaxx-36,Eliminated,LAC,
TJmaxx-37,Eliminated,LAC,
TJmaxx-40,Eliminated,LAC,
TJmaxx-41,Eliminated,LAC,
TJmaxx-46,Eliminated,LAC,
TJmaxx-48,Eliminated,LAC,
TJmaxx-57,Eliminated,LAC,
TJmaxx-63,Eliminated,LAC,
TJmaxx-66,Eliminated,LAC,
TJmaxx-71,Eliminated,LAC,
TJmaxx-72,Eliminated,LAC,
TJmaxx-78,Eliminated,LAC,
TJmaxx-80,Eliminated,LAC,
TJmaxx-83,Eliminated,LAC,
TJmaxx-86,Eliminated,LAC,
TJmaxx-91,Eliminated,LAC,
TJmaxx-95,Eliminated,DAL,
TJmaxx-96,Eliminated,LAC,
TJmaxx-103,Eliminated,LAC,
TJmaxx-105,Eliminated,LAC,
TJmaxx-108,Eliminated,LAC,
TJmaxx-109,Eliminated,LAC,
TJmaxx-111,Eliminated,LAC,
TJmaxx-120,Eliminated,LAC,
TJmaxx-121,Eliminated,LAC,
TJmaxx-127,Eliminated,LAC,
TJmaxx-139,Eliminated,LAC,
TJmaxx-140,Eliminated,LAC,
TJmaxx-147,Eliminated,LAC,
TJmaxx-148,Eliminated,LAC,
Tjreid1-1,Eliminated,LAC,
tmf28-2,Eliminated,LAC,
tmyersdc-1,Eliminated,LAC,
Tommycoz-2,Eliminated,LAC,
tommyguns-1,Eliminated,LAC,
TommyGWinsAgain-3,Eliminated,TEN,
tommykittens-1,Eliminated,LAC,
Tommy-Trichomes-2,Eliminated,LAC,
tomoscas-2,Eliminated,LAC,
tomrey124-2,Eliminated,LAC,
TonyRomo23-1,Eliminated,LAC,
TooMuchBrian-1,Eliminated,LAC,
tothmark-2,Eliminated,LAC,
TOUCH-THIS-1,Eliminated,LAC,
tp3-hzJ9-2,Eliminated,LAC,
tr11-1,Eliminated,LAC,
Trankilopapi-1,Eliminated,LAC,
travrase42-3,Eliminated,LAC,
travrase42-9,Eliminated,LAC,
travrase42-10,Eliminated,LAC,
travrase42-11,Eliminated,DAL,
travrase42-13,Eliminated,DAL,
travrase42-15,Eliminated,DEN,
travrase42-16,Eliminated,DAL,
travrase42-18,Eliminated,LAC,
travrase42-20,Eliminated,CAR,
travrase42-21,Eliminated,LAC,
travrase42-22,Eliminated,LAC,
