EntryName,Total_Wins,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Planner,Contrarian,EV Hunter,Sprinter,Hoarder,Tourist,Picks_Used,Primary_Archetype,Archetype_Mix,Confidence
PARLAY G-5,2,BUF,ARI,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
PISANOWINZ-1,2,KC,TEN,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
PISANOWINZ-2,2,NE,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
PISANOWINZ-3,2,PIT,TB,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
PISO MOJADO-1,2,BUF,TB,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
PISO MOJADO-3,2,BAL,TEN,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
PRAY4DUBB-4,2,BAL,CHI,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
preacher-1,2,BAL,KC,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
Preacher71-1,2,BUF,TB,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Preacher71-2,2,BUF,TB,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
PROBST-5,2,BUF,CHI,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Putting on the foil-1,2,BUF,PIT,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Putting on the foil-5,2,NE,ARI,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
RedRock 817-1,2,NE,TB,JAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
RHINOSANDTIGERS-2,2,BUF,CLE,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
RICKSKINS-1,2,BAL,TB,ATL,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
RICKSKINS-4,2,BAL,TEN,ATL,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
RICKSKINS-5,2,BAL,TEN,ATL,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
ROBERT07-2,2,BUF,CLE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
RYAN HOJO-4,2,PIT,TEN,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
RYAN HOJO-5,2,LV,PIT,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,70.5,25.0,68.8,68.8,43.0,62.5,1,Planner,Planner (70) / EV Hunter (69) / Sprinter (69) / Tourist (62),Low
SJM-2,2,BUF,TEN,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Spaceman333-1,2,BAL,SF,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
Spider 2-1,2,BAL,CHI,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
Starvin Marvin-1,2,NE,TB,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
Staying Alive-2,2,BUF,PIT,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Supreme Court-1,2,BUF,PIT,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
TAHOE-5,2,KC,CLE,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
Tampa Daven-4,2,NE,GB,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
TEAM MOIST-4,2,BAL,KC,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
The Jer-1,2,BAL,SF,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
The Masons-2,2,NE,TB,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
TSLICK 50-1,2,BAL,KC,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
Who Dat-1,2,BUF,TEN,ARI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Wild Turkey-1,2,PIT,ARI,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
WINNINGANGLE-1,2,BAL,PIT,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
XXYYZZ-4,2,BUF,SF,LAC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Al The Sly-1,1,KC,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
LEO-2,1,GB,CAR,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,64.6,57.8,54.7,54.7,4.3,70.3,1,Tourist,Tourist (70) / Planner (65) / Contrarian (58),Low
PARLAY G-1,1,KC,NO,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
PARLAY G-2,1,BUF,NO,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
#JAYFIRE27-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
* THE NUT SQUIRRELS-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
* THE NUT SQUIRRELS-3,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
* THE NUT SQUIRRELS-4,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
1DAYRAY-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
1ST TIME CALLAH-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
22West-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
3 MULLETS-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
3 MULLETS-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
4 A L M-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
420ERS-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
5 BUKI ODS-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
5DUDESFROMSANDIEGO-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
5STPETERS-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
617 to 702-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
617 to 702-2,0,DET,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,35.9,62.5,62.5,48.8,66.4,1,Tourist,Tourist (66) / EV Hunter (62) / Sprinter (62) / Planner (62),Low
7- Out-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
7- Out-4,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
818Madden20Survivors-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
@Jay Swah Sports-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
@Jay Swah Sports-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
@Jay Swah Sports-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Accorsi-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
ACLVA-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Action Jackson-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Action Jackson-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
